Unnamed: 0,objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver,coreid,published_at,createdAt,updatedAt,date
3,CuBgqb3Pow,MOOSPMv3Parser,1750291201,2,2,2,4,4,2,2,4,4,2,1335,210,46746,28,14,2,14,14,36,9,14,0,38,42,17,17,511.309,164,1,36.138882,-120.368462,167.832001,0,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 00:00:02,2025-06-19 00:00:03,2025-06-19 00:00:03,2025-06-19
13,RPsJgH7GUC,MOOSPMv3Parser,1750291801,2,2,2,3,3,2,2,3,3,2,1242,200,46758,26,14,1,14,14,36,10,14,0,38,41,18,18,511.269,147,1,36.138847,-120.368477,177.764008,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 00:10:02,2025-06-19 00:10:02,2025-06-19 00:10:02,2025-06-19
25,78XNGKVp8F,MOOSPMv3Parser,1750292401,2,2,2,3,3,2,2,4,4,2,1240,197,46771,25,14,1,14,14,35,10,14,0,38,41,18,18,511.392,138,1,36.138958,-120.368446,158.330994,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 00:20:02,2025-06-19 00:20:03,2025-06-19 00:20:03,2025-06-19
36,jy9MVXwhZ2,MOOSPMv3Parser,1750293001,2,2,2,4,4,2,2,4,4,2,1309,210,46782,27,13,2,14,14,35,10,14,0,38,41,18,19,511.466,129,1,36.138927,-120.368492,163.636002,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 00:30:03,2025-06-19 00:30:03,2025-06-19 00:30:03,2025-06-19
43,vElu6nbSNu,MOOSPMv3Parser,1750293601,3,3,2,4,4,2,2,5,5,2,1251,205,46795,27,15,2,15,15,34,11,15,0,37,40,19,19,511.654,107,1,36.138977,-120.368416,192.218994,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 00:40:03,2025-06-19 00:40:03,2025-06-19 00:40:03,2025-06-19
53,SjHb5XDmFo,MOOSPMv3Parser,1750294201,3,3,2,4,4,2,2,4,4,2,1181,197,46808,25,15,1,15,15,34,11,15,0,37,39,19,20,511.811,86,1,36.138943,-120.368462,170.263,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 00:50:02,2025-06-19 00:50:03,2025-06-19 00:50:03,2025-06-19
65,H380DAciHg,MOOSPMv3Parser,1750294801,3,3,2,4,4,2,2,4,4,2,1162,201,46821,28,15,1,15,15,34,12,15,0,37,39,19,20,511.985,74,1,36.138901,-120.368515,160.216995,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 01:00:02,2025-06-19 01:00:03,2025-06-19 01:00:03,2025-06-19
74,9c2wlh8ruT,MOOSPMv3Parser,1750295401,3,3,2,4,4,2,2,5,5,2,1161,205,46834,27,14,2,14,14,33,12,14,0,37,38,19,21,512.103,59,1,36.138897,-120.368553,157.287003,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 01:10:02,2025-06-19 01:10:03,2025-06-19 01:10:03,2025-06-19
84,fbners2mLS,MOOSPMv3Parser,1750296001,3,3,2,4,4,2,2,5,5,2,1178,207,46846,27,15,2,15,15,33,12,15,0,37,38,20,21,512.09,56,1,36.139133,-120.368668,202.768005,8,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 01:20:03,2025-06-19 01:20:03,2025-06-19 01:20:03,2025-06-19
93,yQVm692VZH,MOOSPMv3Parser,1750296601,3,3,2,5,5,2,2,5,5,2,1193,211,46860,26,16,1,16,16,33,13,16,0,36,37,20,22,512.195,48,1,36.139084,-120.368591,189.518997,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 01:30:03,2025-06-19 01:30:03,2025-06-19 01:30:03,2025-06-19
104,xEpU3LiGYC,MOOSPMv3Parser,1750297201,5,5,2,7,7,2,2,7,7,2,1590,313,46875,37,17,2,17,17,33,13,17,0,36,37,20,22,512.165,52,1,36.138805,-120.368484,167.667999,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 01:40:02,2025-06-19 01:40:03,2025-06-19 01:40:03,2025-06-19
114,DkeK5OQBx6,MOOSPMv3Parser,1750297801,3,3,2,5,5,2,2,5,5,2,1251,218,46889,27,16,2,16,16,32,13,16,0,36,37,21,23,512.148,52,1,36.138805,-120.368484,167.673004,0,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 01:50:03,2025-06-19 01:50:03,2025-06-19 01:50:03,2025-06-19
128,Y4QoPe6vKo,MOOSPMv3Parser,1750298401,3,3,2,5,5,2,2,5,5,2,1417,235,46904,32,18,2,18,18,32,13,18,0,36,37,20,23,512.179,41,1,36.138874,-120.368523,164.850006,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 02:00:06,2025-06-19 02:00:06,2025-06-19 02:00:06,2025-06-19
133,HHw6vzASmk,MOOSPMv3Parser,1750299001,6,6,2,7,7,2,2,8,8,2,2657,367,46919,33,16,2,16,16,32,14,16,0,36,36,22,23,512.195,38,1,36.13879,-120.368546,170.695999,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 02:10:02,2025-06-19 02:10:03,2025-06-19 02:10:03,2025-06-19
145,nXtfqmgBGw,MOOSPMv3Parser,1750299601,6,6,3,8,8,3,3,8,8,3,2692,376,46938,40,23,2,23,23,32,14,23,0,35,36,22,24,512.234,32,1,36.139019,-120.368683,170.429993,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 02:20:03,2025-06-19 02:20:03,2025-06-19 02:20:03,2025-06-19
154,70OciEAfrM,MOOSPMv3Parser,1750300201,10,10,3,12,12,3,3,13,13,3,3594,592,46958,42,23,4,23,23,32,14,23,0,35,36,22,24,512.213,40,1,36.138908,-120.368484,164.460007,8,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 02:30:02,2025-06-19 02:30:03,2025-06-19 02:30:03,2025-06-19
164,vNCw2f3MXX,MOOSPMv3Parser,1750300801,6,6,2,7,7,3,3,8,8,3,1874,334,46975,37,19,2,19,19,32,15,19,0,35,36,22,24,512.338,38,1,36.138908,-120.368484,164.460999,0,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 02:40:03,2025-06-19 02:40:03,2025-06-19 02:40:03,2025-06-19
173,1xxaFCpBML,MOOSPMv3Parser,1750301401,5,5,2,6,6,2,2,7,7,2,1367,277,46990,35,18,2,18,18,31,15,18,0,35,35,23,25,512.401,33,1,36.138798,-120.368477,164.212006,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 02:50:02,2025-06-19 02:50:03,2025-06-19 02:50:03,2025-06-19
184,I3P3UX4h3D,MOOSPMv3Parser,1750302001,4,4,2,5,5,2,2,5,5,2,1253,240,47005,32,17,2,18,18,31,15,18,0,34,35,23,25,512.555,33,1,36.138889,-120.368408,146.136002,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 03:00:03,2025-06-19 03:00:03,2025-06-19 03:00:03,2025-06-19
194,Eeo7QmWPil,MOOSPMv3Parser,1750302601,4,4,2,5,5,2,2,5,5,2,1228,236,47020,29,17,2,17,17,31,16,17,0,34,35,24,25,512.623,35,1,36.138882,-120.368546,157.016998,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 03:10:02,2025-06-19 03:10:03,2025-06-19 03:10:03,2025-06-19
204,MSuNTAGBUG,MOOSPMv3Parser,1750303201,4,4,2,6,6,2,2,6,6,2,1248,246,47035,33,17,2,17,17,30,16,17,0,33,34,25,26,512.706,37,1,36.138916,-120.368515,172.528,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 03:20:03,2025-06-19 03:20:03,2025-06-19 03:20:03,2025-06-19
213,mosa9lvr1i,MOOSPMv3Parser,1750303801,4,4,2,6,6,2,2,6,6,2,1280,252,47050,33,18,2,18,18,30,17,18,0,33,34,25,27,512.717,44,2,36.138885,-120.36853,176.240005,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 03:30:02,2025-06-19 03:30:03,2025-06-19 03:30:03,2025-06-19
225,WwsFH7Da7U,MOOSPMv3Parser,1750304401,4,4,2,6,6,2,2,6,6,2,1249,243,47066,34,19,2,19,19,29,20,19,0,31,33,30,31,512.631,131,2,36.138882,-120.368446,200.817001,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 03:40:03,2025-06-19 03:40:03,2025-06-19 03:40:03,2025-06-19
234,0vIcraqpX2,MOOSPMv3Parser,1750305001,4,4,2,6,6,3,3,6,6,3,1248,252,47083,36,20,2,20,20,29,19,20,0,30,32,30,29,512.915,221,1,36.138947,-120.368546,177.996002,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 03:50:02,2025-06-19 03:50:03,2025-06-19 03:50:03,2025-06-19
244,G7EhZlx6R6,MOOSPMv3Parser,1750305601,5,5,3,7,7,3,3,7,7,3,1394,304,47104,40,24,3,24,24,28,22,24,0,29,31,34,33,513.027,228,1,36.138935,-120.368423,183.117996,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 04:00:02,2025-06-19 04:00:03,2025-06-19 04:00:03,2025-06-19
253,mRR3wQ9tkB,MOOSPMv3Parser,1750306201,6,6,4,9,9,4,4,9,9,4,1641,354,47130,52,30,3,31,31,27,22,31,0,28,31,34,33,512.972,257,1,36.138866,-120.368469,163.289001,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 04:10:03,2025-06-19 04:10:03,2025-06-19 04:10:03,2025-06-19
265,ojRDOxLVwl,MOOSPMv3Parser,1750306801,5,5,4,8,8,4,4,9,9,4,1521,322,47156,50,29,4,29,29,27,25,29,0,28,30,36,35,513.013,253,1,36.138908,-120.368469,189.139008,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 04:20:02,2025-06-19 04:20:03,2025-06-19 04:20:03,2025-06-19
274,5e5LtQEteA,MOOSPMv3Parser,1750307401,4,4,3,6,6,3,3,7,7,3,1282,268,47176,35,23,3,23,23,26,23,23,0,28,29,34,33,513.13,239,1,36.138908,-120.368469,189.138,0,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 04:30:02,2025-06-19 04:30:03,2025-06-19 04:30:03,2025-06-19
284,QaQMJ7RYgK,MOOSPMv3Parser,1750308001,4,4,3,6,6,3,3,6,6,3,1276,270,47196,36,23,2,23,23,26,23,23,0,28,29,32,33,513.24,172,1,36.13887,-120.368477,178.100006,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 04:40:03,2025-06-19 04:40:03,2025-06-19 04:40:03,2025-06-19
293,jBcPVFn2i4,MOOSPMv3Parser,1750308601,4,4,3,6,6,3,3,6,6,3,1224,257,47218,37,25,3,25,25,26,24,25,0,28,29,33,35,513.309,157,1,36.138939,-120.368538,174.671997,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 04:50:02,2025-06-19 04:50:03,2025-06-19 04:50:03,2025-06-19
305,Bv7DS0CJmh,MOOSPMv3Parser,1750309201,4,4,3,6,6,3,3,7,7,3,1254,260,47238,37,23,3,23,23,26,25,23,0,27,28,35,36,513.337,190,1,36.138866,-120.368538,194.218994,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 05:00:02,2025-06-19 05:00:03,2025-06-19 05:00:03,2025-06-19
314,XcRyXAko4j,MOOSPMv3Parser,1750309801,4,4,3,6,6,3,3,7,7,3,1290,265,47260,37,25,3,26,26,25,23,26,0,27,28,32,33,513.31,169,1,36.138889,-120.368416,162.625,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 05:10:02,2025-06-19 05:10:03,2025-06-19 05:10:03,2025-06-19
324,ojCf0bYiQE,MOOSPMv3Parser,1750310401,4,4,3,6,6,3,3,7,7,3,1299,263,47280,41,23,2,23,23,25,24,23,0,27,28,35,35,513.275,151,2,36.138988,-120.3685,153.302002,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 05:20:03,2025-06-19 05:20:03,2025-06-19 05:20:03,2025-06-19
335,6nadgMAwlA,MOOSPMv3Parser,1750311001,4,4,3,6,6,3,3,6,6,3,1251,251,47298,33,21,2,21,21,25,24,21,0,27,28,33,35,513.316,145,2,36.138882,-120.368492,164.903,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 05:30:03,2025-06-19 05:30:03,2025-06-19 05:30:03,2025-06-19
345,NE3TiLS40v,MOOSPMv3Parser,1750311601,4,4,3,5,5,3,3,6,6,3,1250,239,47315,35,20,2,20,20,25,25,20,0,27,28,33,36,513.403,167,2,36.138874,-120.368492,173.115005,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 05:40:02,2025-06-19 05:40:03,2025-06-19 05:40:03,2025-06-19
354,3ITjHzhAtd,MOOSPMv3Parser,1750312201,4,4,3,5,5,3,3,6,6,3,1263,243,47333,33,20,2,20,20,25,24,20,0,27,28,33,36,513.408,137,2,36.138878,-120.368492,172.218002,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 05:50:02,2025-06-19 05:50:03,2025-06-19 05:50:03,2025-06-19
365,7GRNaT0yr0,MOOSPMv3Parser,1750312801,4,4,3,6,6,3,3,6,6,3,1273,245,47351,36,21,3,21,21,25,25,21,0,27,28,35,36,513.493,143,2,36.138828,-120.368408,194.328003,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 06:00:03,2025-06-19 06:00:03,2025-06-19 06:00:03,2025-06-19
373,3S9miBHiE3,MOOSPMv3Parser,1750313401,4,4,3,5,5,3,3,6,6,3,1283,244,47368,30,20,2,20,20,25,24,20,0,27,28,33,34,513.497,141,2,36.138908,-120.368492,182.660004,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 06:10:03,2025-06-19 06:10:03,2025-06-19 06:10:03,2025-06-19
385,JL1oueCXpM,MOOSPMv3Parser,1750314001,4,4,2,5,5,3,3,6,6,3,1350,241,47385,32,20,2,20,20,25,24,20,0,27,27,34,35,513.481,140,2,36.138908,-120.368492,182.664001,0,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 06:20:03,2025-06-19 06:20:03,2025-06-19 06:20:03,2025-06-19
394,mJqwe7smQy,MOOSPMv3Parser,1750314601,4,4,2,5,5,3,3,6,6,3,1325,244,47402,33,19,2,19,19,25,28,19,0,26,27,38,39,513.479,150,2,36.138901,-120.368484,169.673996,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 06:30:02,2025-06-19 06:30:03,2025-06-19 06:30:03,2025-06-19
404,WCf9K3HFCw,MOOSPMv3Parser,1750315201,6,6,3,8,8,3,3,8,8,3,1747,346,47423,43,25,2,25,25,24,28,25,0,26,27,39,39,513.495,180,2,36.138916,-120.368538,168.787994,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 06:40:03,2025-06-19 06:40:03,2025-06-19 06:40:03,2025-06-19
413,vhpUfyUd2I,MOOSPMv3Parser,1750315801,4,4,3,6,6,3,3,7,7,3,1462,279,47442,36,21,2,21,21,24,28,21,0,25,27,39,38,513.463,219,2,36.13879,-120.368546,166.923004,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 06:50:02,2025-06-19 06:50:03,2025-06-19 06:50:03,2025-06-19
427,Ny6kmU0RZR,MOOSPMv3Parser,1750316401,4,4,2,5,5,3,3,5,5,3,1347,231,47459,33,19,2,20,20,24,27,20,0,24,26,38,38,513.587,222,1,36.138996,-120.3685,187.440994,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 07:00:03,2025-06-19 07:00:04,2025-06-19 07:00:04,2025-06-19
435,oJc1GJ26rU,MOOSPMv3Parser,1750317001,4,4,2,5,5,3,3,5,5,3,1482,240,47475,30,19,2,19,19,24,25,19,0,24,26,35,36,513.633,208,1,36.138805,-120.368507,153.220001,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 07:10:03,2025-06-19 07:10:03,2025-06-19 07:10:03,2025-06-19
444,lwckxhTzEf,MOOSPMv3Parser,1750317601,5,5,3,7,7,3,3,7,7,3,1556,291,47495,38,23,2,23,23,23,25,23,0,25,26,34,35,513.699,227,1,36.13884,-120.368546,166.264008,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 07:20:03,2025-06-19 07:20:03,2025-06-19 07:20:03,2025-06-19
453,B8xG5wR46v,MOOSPMv3Parser,1750318201,5,5,3,7,7,3,3,7,7,3,1648,307,47516,39,24,3,24,24,23,26,24,0,25,25,36,37,513.689,240,1,36.138996,-120.368553,183.042007,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 07:30:02,2025-06-19 07:30:03,2025-06-19 07:30:03,2025-06-19
464,INesEuFbEi,MOOSPMv3Parser,1750318801,5,5,3,7,7,3,3,8,8,3,1835,311,47536,41,22,3,23,23,23,26,23,0,24,25,36,37,513.717,264,1,36.138824,-120.368462,183.957001,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 07:40:02,2025-06-19 07:40:03,2025-06-19 07:40:03,2025-06-19
474,BJvxy2Npo1,MOOSPMv3Parser,1750319401,5,5,3,7,7,3,3,7,7,3,2124,322,47555,37,22,3,22,22,23,30,22,0,24,25,42,42,513.701,232,1,36.138863,-120.368515,180.884995,8,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 07:50:03,2025-06-19 07:50:03,2025-06-19 07:50:03,2025-06-19
487,ZUjLBYzwpE,MOOSPMv3Parser,1750320001,5,5,3,7,7,3,3,8,8,3,1871,327,47574,41,22,2,22,22,23,30,22,0,24,25,41,41,513.74,230,1,36.138908,-120.368462,181.082993,12,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 08:00:03,2025-06-19 08:00:04,2025-06-19 08:00:04,2025-06-19
494,ANgPkM2Wf6,MOOSPMv3Parser,1750320601,6,6,3,8,8,3,3,9,9,3,3175,384,47593,39,21,3,21,21,22,30,21,0,23,25,41,41,513.682,234,1,36.138908,-120.368462,181.080994,0,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 08:10:03,2025-06-19 08:10:03,2025-06-19 08:10:03,2025-06-19
505,iDKKb4SJzc,MOOSPMv3Parser,1750321201,5,5,3,6,6,3,3,7,7,3,1487,284,47611,34,21,2,21,21,22,31,21,0,23,24,42,43,513.664,227,1,36.138859,-120.368515,169.621002,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 08:20:03,2025-06-19 08:20:03,2025-06-19 08:20:03,2025-06-19
514,ezi8A76HFT,MOOSPMv3Parser,1750321801,5,5,3,6,6,3,3,7,7,3,1511,289,47629,37,21,2,21,21,22,29,21,0,23,24,39,40,513.86,242,1,36.138969,-120.368568,202.694,10,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 08:30:02,2025-06-19 08:30:03,2025-06-19 08:30:03,2025-06-19
525,A6eNsvMCdn,MOOSPMv3Parser,1750322401,5,5,3,7,7,3,3,7,7,3,1540,297,47648,39,22,3,22,22,22,32,22,0,23,24,43,43,513.949,242,1,36.138885,-120.368454,175.787003,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 08:40:03,2025-06-19 08:40:03,2025-06-19 08:40:03,2025-06-19
534,6MfoHQEo3D,MOOSPMv3Parser,1750323001,5,5,3,7,7,3,3,7,7,3,1575,302,47668,37,23,2,23,23,22,36,23,0,23,24,48,47,513.911,245,1,36.138897,-120.368584,160.938004,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 08:50:03,2025-06-19 08:50:03,2025-06-19 08:50:03,2025-06-19
545,tTCx3Gb4NY,MOOSPMv3Parser,1750323601,5,5,3,7,7,3,3,7,7,3,1519,294,47687,37,21,2,22,22,22,33,22,0,22,24,44,44,513.918,263,1,36.13887,-120.368538,169.891006,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 09:00:03,2025-06-19 09:00:03,2025-06-19 09:00:03,2025-06-19
555,5HG5WL3JJq,MOOSPMv3Parser,1750324201,5,5,3,7,7,3,3,7,7,3,1517,290,47704,39,20,2,20,20,22,35,20,0,22,23,47,46,513.999,272,1,36.138779,-120.368408,180.826004,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 09:10:02,2025-06-19 09:10:03,2025-06-19 09:10:03,2025-06-19
565,iM9J2wbWnt,MOOSPMv3Parser,1750324801,5,5,3,6,6,3,3,7,7,3,1448,286,47723,36,22,2,22,22,21,35,22,0,22,23,46,45,514.058,254,1,36.138802,-120.368492,172.557999,10,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 09:20:02,2025-06-19 09:20:03,2025-06-19 09:20:03,2025-06-19
574,8oUKqIBmZz,MOOSPMv3Parser,1750325401,4,4,3,6,6,3,3,6,6,3,1441,277,47741,35,21,2,21,21,21,33,21,0,22,23,44,44,514.081,251,1,36.138794,-120.36853,165.513,9,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 09:30:03,2025-06-19 09:30:03,2025-06-19 09:30:03,2025-06-19
586,SPFhSlTwr9,MOOSPMv3Parser,1750326001,4,4,3,5,5,3,3,6,6,3,1327,248,47759,31,20,2,20,20,21,34,20,0,21,23,45,45,514.134,241,1,36.138828,-120.368469,191.093002,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 09:40:03,2025-06-19 09:40:03,2025-06-19 09:40:03,2025-06-19
595,mhWmhbD4CF,MOOSPMv3Parser,1750326601,4,4,3,5,5,3,3,6,6,3,1362,247,47776,32,20,2,20,20,21,36,20,0,21,22,48,46,514.128,239,1,36.138866,-120.368401,189.492004,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 09:50:02,2025-06-19 09:50:03,2025-06-19 09:50:03,2025-06-19
605,SI56XxKu5D,MOOSPMv3Parser,1750327201,4,4,3,6,6,3,3,6,6,3,1348,255,47793,33,20,2,20,20,20,33,20,0,21,22,44,44,514.056,236,1,36.138866,-120.368401,189.496002,0,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 10:00:03,2025-06-19 10:00:03,2025-06-19 10:00:03,2025-06-19
614,AKsJvRTse2,MOOSPMv3Parser,1750327801,4,4,3,6,6,3,3,6,6,3,1361,262,47812,34,21,2,21,21,20,33,21,0,21,22,44,44,514.12,222,1,36.138866,-120.368507,176.123001,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 10:10:02,2025-06-19 10:10:03,2025-06-19 10:10:03,2025-06-19
625,MJokKuMIk4,MOOSPMv3Parser,1750328401,4,4,3,6,6,3,3,6,6,3,1341,258,47831,32,22,2,22,22,20,35,22,0,21,22,47,46,514.118,214,1,36.138798,-120.368546,170.014008,8,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 10:20:02,2025-06-19 10:20:03,2025-06-19 10:20:03,2025-06-19
635,08aHWfX8WV,MOOSPMv3Parser,1750329001,4,4,3,5,5,3,3,6,6,3,1316,249,47848,31,20,2,20,20,20,34,20,0,20,22,45,45,514.159,211,1,36.138996,-120.368462,183.042999,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 10:30:03,2025-06-19 10:30:03,2025-06-19 10:30:03,2025-06-19
644,ymLtHyXkMV,MOOSPMv3Parser,1750329601,4,4,3,6,6,3,3,6,6,3,1354,257,47866,33,20,2,20,20,20,33,20,0,21,21,44,44,514.185,189,1,36.139038,-120.368477,175.141006,9,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 10:40:02,2025-06-19 10:40:03,2025-06-19 10:40:03,2025-06-19
654,m5D9JMrwGF,MOOSPMv3Parser,1750330201,4,4,3,6,6,3,3,6,6,3,1394,259,47884,32,21,2,21,21,20,36,21,0,21,21,47,48,514.368,200,1,36.138844,-120.368469,160.425003,8,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 10:50:02,2025-06-19 10:50:03,2025-06-19 10:50:03,2025-06-19
666,x0K9boe4Iw,MOOSPMv3Parser,1750330801,4,4,3,6,6,3,3,6,6,3,1393,258,47903,34,21,2,21,21,20,35,21,0,21,21,45,46,514.269,222,1,36.138794,-120.368469,158.942993,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 11:00:02,2025-06-19 11:00:03,2025-06-19 11:00:03,2025-06-19
675,SlmaEcvClY,MOOSPMv3Parser,1750331401,4,4,3,6,6,3,3,6,6,3,1364,253,47920,32,20,2,20,20,20,34,20,0,20,21,44,45,514.377,233,1,36.138897,-120.368492,160.307007,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 11:10:02,2025-06-19 11:10:03,2025-06-19 11:10:03,2025-06-19
685,WxADiGFEz2,MOOSPMv3Parser,1750332001,4,4,3,5,5,3,3,6,6,3,1326,246,47937,32,20,2,20,20,20,34,20,0,20,21,46,46,514.191,215,1,36.138927,-120.368515,166.875,7,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 11:20:02,2025-06-19 11:20:03,2025-06-19 11:20:03,2025-06-19
694,AfqOadanA8,MOOSPMv3Parser,1750332601,4,4,3,6,6,3,3,6,6,3,1460,266,47955,33,20,2,20,20,20,37,20,0,20,21,50,49,514.172,231,1,36.138885,-120.3685,170.613007,8,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 11:30:03,2025-06-19 11:30:03,2025-06-19 11:30:03,2025-06-19
706,4BvSh5Fnfi,MOOSPMv3Parser,1750333201,8,8,3,10,10,3,3,10,10,3,2521,503,47973,33,20,3,20,20,20,35,20,0,20,21,46,45,514.344,220,1,36.138805,-120.368355,167.166,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 11:40:03,2025-06-19 11:40:03,2025-06-19 11:40:03,2025-06-19
714,lPSHIcCMvX,MOOSPMv3Parser,1750333801,12,12,3,13,13,3,3,14,14,3,3456,694,47991,37,21,3,21,21,19,35,21,0,20,21,46,46,514.363,202,1,36.138805,-120.368355,167.167007,0,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 11:50:03,2025-06-19 11:50:03,2025-06-19 11:50:03,2025-06-19
725,EiBjfPNDhA,MOOSPMv3Parser,1750334401,15,14,3,17,17,3,3,17,17,3,4146,896,48009,39,21,4,21,21,19,38,21,0,20,21,49,49,514.307,207,1,36.138779,-120.368477,167.649994,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 12:00:02,2025-06-19 12:00:03,2025-06-19 12:00:03,2025-06-19
734,SJV92ACxOK,MOOSPMv3Parser,1750335001,10,10,3,12,12,3,3,13,13,3,2759,602,48028,38,22,5,22,22,19,36,22,0,20,21,48,48,514.249,216,1,36.139019,-120.368576,180.087006,5,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 12:10:02,2025-06-19 12:10:03,2025-06-19 12:10:03,2025-06-19
746,lOLBpUqZKI,MOOSPMv3Parser,1750335601,9,9,3,11,11,3,3,12,12,3,2492,538,48047,40,22,6,22,22,19,37,22,0,20,20,48,48,514.403,235,1,36.138901,-120.368584,172.639999,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 12:20:03,2025-06-19 12:20:03,2025-06-19 12:20:03,2025-06-19
754,FFy8tdQs9s,MOOSPMv3Parser,1750336201,15,13,3,17,17,3,3,18,18,3,3798,875,48066,39,22,5,22,22,19,37,22,0,20,20,48,48,514.429,238,1,36.138889,-120.368362,169.257004,8,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 12:30:03,2025-06-19 12:30:03,2025-06-19 12:30:03,2025-06-19
764,XC9FgegFxs,MOOSPMv3Parser,1750336801,12,11,3,14,14,3,3,15,15,3,3023,692,48085,41,22,6,22,22,19,37,22,0,20,20,48,48,514.411,243,1,36.138912,-120.368408,169.042007,6,600,58,3,e00fce68e77e43df92405fdb,2025-06-19 12:40:02,2025-06-19 12:40:03,2025-06-19 12:40:03,2025-06-19
