date_time,Unnamed: 0,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,tempC_pms,rh_pms,n_PM10_b,typ_size_b,temp_C,tempC_sen5x,rh,rh_sen5x,o3,vocIdx,noxIdx,lat,lon,alt,sats,counter,moos,ver
2025-06-19 00:30:00,30.666666666666668,1750292701.0,4.0,4.0,3.0,5.833333333333333,5.833333333333333,3.1666666666666665,3.1666666666666665,6.0,6.0,3.1666666666666665,1043.0,286.6666666666667,53961.833333333336,40.333333333333336,25.33333333333333,2.1666666666666665,25.5,25.5,35.833333333333336,13.666666666666666,25.5,0.0,38.0,41.0,21.83333333333333,21.166666666666668,66.19133333333333,63.66666666666666,3277.0,36.785432,-119.77310416666668,69.0685005,6.5,600.0,58.0,3.0
2025-06-19 01:30:00,91.0,1750296301.0,3.6666666666666665,3.6666666666666665,3.0,5.333333333333333,5.333333333333333,3.333333333333333,3.333333333333333,5.666666666666667,5.666666666666667,3.333333333333333,969.6666666666666,265.3333333333333,54094.333333333336,37.833333333333336,25.5,2.1666666666666665,25.5,25.5,34.5,14.0,25.5,0.0,37.5,39.66666666666666,22.0,22.0,65.89399999999999,42.66666666666666,3277.0,36.7854245,-119.77313733333334,63.60133416666667,6.333333333333333,600.0,58.0,3.0
2025-06-19 02:30:00,150.5,1750299901.0,3.0,3.0,3.0,4.333333333333333,4.333333333333333,3.1666666666666665,3.1666666666666665,4.666666666666667,4.666666666666667,3.1666666666666665,802.6666666666666,221.66666666666663,54220.833333333336,33.166666666666664,24.166666666666668,2.1666666666666665,24.33333333333333,24.33333333333333,33.166666666666664,14.833333333333334,24.33333333333333,0.3333333333333333,36.16666666666666,37.66666666666666,23.0,23.33333333333333,57.19116666666667,72.83333333333333,3277.0,36.78543466666667,-119.773108,71.502168,7.166666666666667,600.0,58.0,3.0
2025-06-19 03:30:00,211.0,1750303501.0,4.0,4.0,3.1666666666666665,5.5,5.5,3.5,3.5,5.833333333333333,5.833333333333333,3.6666666666666665,858.3333333333334,237.33333333333331,54350.5,36.16666666666666,26.166666666666668,2.333333333333333,26.166666666666668,26.166666666666668,31.0,18.5,26.166666666666668,0.6666666666666666,33.833333333333336,35.0,27.33333333333333,27.5,50.92383333333333,110.5,3277.0,36.78546383333333,-119.77312483333333,75.39766833333333,7.5,600.0,58.0,3.0
2025-06-19 04:30:00,271.1666666666667,1750307101.0,4.0,4.0,3.0,5.5,5.5,3.6666666666666665,3.6666666666666665,6.0,6.0,3.6666666666666665,866.1666666666666,240.0,54485.5,35.333333333333336,26.0,2.1666666666666665,26.0,26.0,29.33333333333333,22.83333333333333,26.0,0.1666666666666666,32.333333333333336,32.5,31.166666666666668,32.333333333333336,46.138,139.83333333333334,3277.0,36.78540316666667,-119.77310716666666,66.031334,7.833333333333333,600.0,58.0,3.0
2025-06-19 05:30:00,331.0,1750310701.0,3.8333333333333335,3.8333333333333335,3.333333333333333,5.833333333333333,5.833333333333333,3.6666666666666665,3.6666666666666665,6.0,6.0,3.6666666666666665,905.3333333333334,251.33333333333331,54625.833333333336,35.333333333333336,26.83333333333333,2.1666666666666665,27.0,27.0,28.0,24.83333333333333,27.0,0.5,30.83333333333333,31.0,32.833333333333336,34.0,39.81033333333333,200.66666666666663,3277.0,36.7854195,-119.77315016666668,65.08249916666666,5.666666666666667,600.0,58.0,3.0
2025-06-19 06:30:00,390.1666666666667,1750314301.0,3.8333333333333335,3.8333333333333335,3.0,5.333333333333333,5.333333333333333,3.0,3.0,5.833333333333333,5.833333333333333,3.0,835.3333333333334,233.16666666666663,54755.833333333336,34.5,24.5,2.1666666666666665,24.83333333333333,24.83333333333333,27.0,26.5,24.83333333333333,0.8333333333333334,29.666666666666668,29.83333333333333,34.5,36.0,36.446333333333335,209.0,3277.0,36.785418166666666,-119.77311316666668,67.19799916666666,5.333333333333333,600.0,58.0,3.0
2025-06-19 07:30:00,451.1666666666667,1750317901.0,4.0,4.0,3.0,5.5,5.5,3.1666666666666665,3.1666666666666665,6.0,6.0,3.1666666666666665,856.6666666666666,239.5,54885.16666666666,36.333333333333336,25.33333333333333,2.1666666666666665,25.33333333333333,25.33333333333333,25.83333333333333,29.5,25.33333333333333,0.6666666666666666,28.5,28.5,38.0,39.5,32.366166666666665,232.16666666666663,3277.0,36.785436,-119.77310166666666,76.06599916666666,9.166666666666666,600.0,58.0,3.0
2025-06-19 08:30:00,511.3333333333333,1750321501.0,4.0,4.0,3.0,5.833333333333333,5.833333333333333,3.1666666666666665,3.5,6.166666666666667,6.166666666666667,3.5,886.5,247.66666666666663,55016.66666666666,36.333333333333336,25.5,2.5,25.5,25.5,24.5,34.166666666666664,25.5,1.0,26.666666666666668,27.0,42.833333333333336,44.0,25.674333333333333,283.0,3277.0,36.78542016666667,-119.77309933333332,68.96599966666666,7.666666666666667,600.0,58.0,3.0
2025-06-19 09:30:00,572.0,1750325101.0,4.0,4.0,3.333333333333333,5.833333333333333,5.833333333333333,3.8333333333333335,3.8333333333333335,6.333333333333333,6.333333333333333,3.8333333333333335,872.0,244.16666666666663,55151.333333333336,39.0,26.666666666666668,2.6666666666666665,26.666666666666668,26.83333333333333,23.33333333333333,37.16666666666666,26.83333333333333,1.0,25.33333333333333,25.5,46.16666666666666,47.16666666666666,20.941333333333333,291.6666666666667,3277.0,36.785404166666666,-119.77312983333331,65.15499866666666,7.5,600.0,58.0,3.0
