date_time,unixtime,m_PM25_b,m_PM1_b,m_PM10_b,tempC_sen5x,rh_sen5x,temp_C,rh,lat,lon,reference,dew_point,temp_minus_dew_point,pm_rh_interaction,pm_calibrated_clarityremake,residual,z_residual,pm_calibrated_twovar
2023-06-07 15:30:00,1686177300.0,7.905,7.536666666666666,7.905,25.96666666666667,45.51666666666667,23.416666666666668,51.41666666666666,36.78546266666667,-119.77309933333332,12.2,13.28942234633419,12.677244320332479,359.8092500000001,8.624914350821168,-3.717244124251309,-0.7137613223530779,8.48275587574869
2023-06-07 16:30:00,1686180900.0,8.708333333333334,8.301666666666668,8.708333333333334,26.08333333333333,45.583333333333336,23.53333333333333,51.45,36.78543016666666,-119.77315133333332,8.7,13.417836194706947,12.665497138626382,396.95486111111114,9.237066421350828,0.38336151602429247,0.20067904418802848,9.083361516024292
2023-06-07 17:30:00,1686184500.0,8.761666666666667,8.354999999999999,8.761666666666667,27.96666666666667,41.583333333333336,24.433333333333334,49.083333333333336,36.78540383333333,-119.77316416666667,7.5,13.705584101000214,14.261082565666454,364.3393055555556,9.47073520164974,1.8147655902176183,0.5198840058692021,9.314765590217618
2023-06-07 18:30:00,1686188100.0,7.968333333333334,7.598333333333334,7.968333333333334,26.08333333333333,44.55,23.46666666666667,50.71666666666667,36.78539666666666,-119.77317566666666,9.7,13.06604550899221,13.01728782434112,354.98924999999997,8.722218438043733,-1.1234068669945732,-0.1353322559299991,8.576593133005426
2023-06-07 19:30:00,1686191700.0,7.238333333333333,6.901666666666666,7.238333333333333,24.46666666666667,47.96666666666667,23.016666666666666,51.55,36.78540916666667,-119.77316666666668,8.5,12.725678744930098,11.74098792173657,347.1987222222222,7.996035169149536,-0.6355005773996627,-0.02652852169309874,7.864499422600337
2023-06-07 20:30:00,1686195300.0,7.345,7.003333333333333,7.345,23.566666666666663,50.41666666666666,22.683333333333334,52.73333333333333,36.785436,-119.7731615,7.0,12.66135632208339,10.905310344583272,370.3104166666666,7.954933653716894,0.8274889115526483,0.29972002837069683,7.827488911552648
2023-06-07 21:30:00,1686198900.0,7.023333333333333,6.696666666666666,7.023333333333333,22.916666666666668,52.15,22.2,53.96666666666667,36.7853885,-119.77313366666664,4.5,12.578242935229683,10.338423731436984,366.26683333333335,7.621188651921064,3.002816133651563,0.7848208151386934,7.502816133651563
2023-06-07 22:30:00,1686202500.0,7.32,6.9816666666666665,7.32,22.7,53.13333333333333,22.11666666666667,54.76666666666667,36.78539116666666,-119.7731705,9.5,12.66306390695486,10.036936093045139,388.93600000000004,7.797493370094484,-1.8212382750220186,-0.2909495633523303,7.678761724977981
2023-06-07 23:30:00,1686206100.0,7.535,7.1866666666666665,7.535,22.55,53.81666666666666,21.933333333333334,55.61666666666667,36.78541116666667,-119.773182,5.5,12.719277748508349,9.830722251491652,405.5085833333333,7.925880170075732,2.3076746015586096,0.6298033535321431,7.80767460155861
2023-06-08 00:30:00,1686209700.0,7.274999999999999,6.938333333333333,7.274999999999999,22.366666666666664,54.25,21.883333333333336,55.75,36.785401,-119.77315649999998,7.8,12.671690707733863,9.694975958932801,394.66874999999993,7.705103169209709,-0.20847042537646132,0.06869975505334684,7.5915295746235385
2023-06-08 01:30:00,1686213300.0,7.076666666666667,6.746666666666667,7.076666666666667,21.816666666666663,57.03333333333333,21.266666666666666,59.0,36.7854475,-119.77314,6.3,12.924507551139342,8.89215911552732,403.6058888888889,7.40645179813704,1.009334489378376,0.34027182764824493,7.309334489378376
2023-06-08 02:30:00,1686216900.0,3.681666666666666,3.51,3.681666666666666,20.416666666666668,59.78333333333333,19.883333333333333,62.13333333333333,36.78536233333333,-119.77315783333334,2.7,12.33201557721027,8.084651089456397,220.10230555555552,4.684268565279164,1.9260834699807257,0.54470803717164,4.626083469980726
2023-06-08 03:30:00,1686220500.0,2.8166666666666664,2.685,2.8166666666666664,19.633333333333333,62.46666666666667,19.133333333333333,64.73333333333333,36.7854145,-119.77315016666668,4.2,12.26266393433812,7.370669398995213,175.94777777777776,3.8893069674991505,-0.3524027496034545,0.036602660411883335,3.8475972503965457
2023-06-08 04:30:00,1686224100.0,2.415,2.3016666666666663,2.415,18.7,63.65,18.23333333333333,66.13333333333334,36.785418166666666,-119.7731755,7.5,11.664933833933329,7.03506616606667,153.71475,3.525217422947879,-4.010898172833291,-0.7792465553596685,3.489101827166709
2023-06-08 05:30:00,1686227700.0,2.6266666666666665,2.5050000000000003,2.6266666666666665,18.1,64.48333333333333,17.599999999999998,67.06666666666666,36.785387666666665,-119.77314983333332,4.1,11.293095113142579,6.8069048868574225,169.37622222222222,3.643603898107843,-0.49166509721094753,0.0055469766024517425,3.608334902789052
2023-06-08 06:30:00,1686231300.0,2.44,2.3266666666666667,2.44,17.633333333333333,65.76666666666667,17.233333333333334,68.13333333333334,36.7853595,-119.773163,2.2,11.14747801265537,6.485855320677963,160.47066666666666,3.435453924079898,1.2066529192661628,0.38427409296722265,3.406652919266163
2023-06-08 07:30:00,1686234900.0,2.6016666666666666,2.481666666666667,2.6016666666666666,18.05,65.38333333333334,17.616666666666667,67.61666666666666,36.785400333333335,-119.77319066666666,2.5,11.455188790630926,6.594811209369075,170.1056388888889,3.5773003038951745,1.046498041379206,0.348559347857412,3.546498041379206
2023-06-08 08:30:00,1686238500.0,2.885,2.75,2.885,19.966666666666665,60.38333333333333,18.8,65.03333333333333,36.78539533333333,-119.77315283333331,2.4,12.060889018039719,7.905777648626946,174.20591666666664,4.04922012380271,1.5986022127266537,0.4716792928375154,3.9986022127266536
