date_time,unixtime,m_PM25_b,m_PM1_b,m_PM10_b,tempC_sen5x,rh_sen5x,temp_C,rh,lat,lon,reference,dew_point,temp_minus_dew_point,pm_rh_interaction,pm_calibrated_clarityremake,residual,z_residual,pm_calibrated_twovar
2023-10-01 16:30:00,1696202701.0,2.166666667,2.0,2.166666667,24.16666667,42.66666667,23.0,47.33333333,36.634273,-120.382365,1.6,10.678497038182266,13.488169631817735,92.44444446588888,4.618819504393748,3.2055485445559255,0.856924984495952,4.805548544555926
2023-10-01 17:30:00,1696206534.0,2.0,2.0,2.0,24.22222222,41.66666667,23.0,45.55555556,36.63430644,-120.3823913,-1.6,10.3723289636,13.8498932564,83.33333334,4.64109510282762,6.376309609071935,1.9299406038336604,4.7763096090719355
2023-10-01 18:30:00,1696210500.0,2.0,2.0,2.0,23.5,43.66666667,22.16666667,48.16666667,36.63430333,-120.3823918,0.2,10.424523813668943,13.075476186331057,87.33333334,4.547255863652186,4.4521852790387095,1.2787986799660853,4.65218527903871
2023-10-01 19:30:00,1696214100.0,2.5,2.0,2.5,21.5,48.5,20.5,52.66666667,36.63428883,-120.3823407,3.2,10.177823414137942,11.322176585862058,121.25,4.369885889520058,1.426121449285958,0.2547499773454684,4.626121449285958
2023-10-01 20:30:00,1696217700.0,3.166666667,3.166666667,3.166666667,19.5,52.0,18.66666667,57.0,36.63427467,-120.3823903,5.5,9.37751303098421,10.12248696901579,164.666666684,4.838862837398191,-0.7258917268175802,-0.47351169358939854,4.77410827318242
2023-10-01 21:30:00,1696221300.0,3.166666667,3.166666667,3.166666667,17.33333333,58.5,16.5,63.66666667,36.63428,-120.3823547,4.1,9.11122548968537,8.222107840314628,185.2500000195,4.503579358892944,0.27070420057443734,-0.13625417891028072,4.370704200574437
2023-10-01 22:30:00,1696224900.0,2.666666667,2.333333333,2.666666667,16.5,60.0,15.83333333,65.0,36.634286,-120.3823867,2.4,8.703834306374631,7.796165693625369,160.00000002,4.006585058525775,1.603707652095514,0.3148468328058195,4.003707652095514
2023-10-01 23:30:00,1696228201.0,3.0,2.6,3.0,15.4,63.0,14.6,69.0,36.634281,-120.3823732,2.7,8.387171212234684,7.012828787765317,189.0,3.99302388275596,1.3001233574990758,0.21211102797552978,4.000123357499076
2023-10-02 00:30:00,1696231501.0,3.833333333,3.666666667,3.833333333,15.0,66.16666667,15.0,69.16666667,36.63430083,-120.3823533,6.7,8.73263977619915,6.26736022380085,253.6388888796111,4.331922647628362,-2.4399013305196684,-1.0535488010993925,4.260098669480332
2023-10-02 01:30:00,1696235101.0,4.0,3.666666667,4.0,15.0,65.33333333,14.66666667,69.16666667,36.63424867,-120.3823802,5.3,8.545109350450664,6.454890649549336,261.33333332,4.3640458220731215,-0.8968817587581395,-0.5313763422620918,4.40311824124186
2023-10-02 02:30:00,1696238701.0,4.0,4.0,4.0,14.66666667,66.0,14.33333333,70.16666667,36.63427283,-120.3824005,3.7,8.378042518884861,6.288624151115139,264.0,4.499388968421838,0.6617434643572446,-0.003922782984893461,4.361743464357245
2023-10-02 03:30:00,1696242301.0,4.166666667,3.833333333,4.166666667,12.83333333,65.83333333,12.16666667,72.16666667,36.634255,-120.3823637,2.9,6.5959510249272535,6.237382305072747,274.30555556361116,4.403039642091744,1.563388259234158,0.30120236782654103,4.463388259234158
2023-10-02 04:30:00,1696246126.0,5.0,4.875,5.0,11.5,69.25,10.875,75.75,36.63430088,-120.3823673,1.6,6.057854864502477,5.442145135497523,346.25,4.65668890936466,3.1078480299612603,0.8238622036542774,4.70784802996126
2023-10-02 05:30:00,1696250100.0,5.166666667,5.0,5.166666667,10.0,72.16666667,9.833333333,77.83333333,36.63429167,-120.382384,-1.1,5.213604608090477,4.786395391909523,372.8611111523889,4.511092531664138,5.718134482289869,1.7072078980488636,4.618134482289869
2023-10-02 06:30:00,1696253700.0,5.166666667,5.166666667,5.166666667,10.0,76.66666667,10.0,80.16666667,36.63427867,-120.3823942,-0.8,6.0874702214170355,3.9125297785829645,396.1111111538889,4.310432528442574,5.138854739715111,1.5111741386134074,4.338854739715111
2023-10-02 07:30:00,1696257300.0,5.0,5.0,5.0,10.16666667,72.0,9.666666667,78.66666667,36.6342715,-120.3823763,-0.3,5.340701369976145,4.825965300023855,360.0,4.544954705332689,4.837177076165575,1.4090835558140475,4.537177076165575
2023-10-02 08:30:00,1696260900.0,5.833333333,5.333333333,5.833333333,15.5,62.5,14.66666667,68.0,36.63426917,-120.3823728,-2.9,8.364123895246275,7.135876104753725,364.5833333125,5.300364512032774,8.4832731452308,2.642957049309209,5.5832731452308
2023-10-02 09:30:00,1696264200.0,4.4,4.0,4.4,20.8,48.2,18.2,56.8,36.6342644,-120.38237,0.3,9.443943004199175,11.356056995800826,212.08000000000004,5.581674921927323,5.385572642416155,1.5946658170407348,5.685572642416155
2023-10-02 10:30:00,1696267501.0,3.5,3.333333333,3.5,23.0,40.5,21.16666667,45.0,36.6342975,-120.3824145,3.1,8.85159072349314,14.14840927650686,141.75,5.614979032136716,2.5704253713268677,0.6419932784444483,5.670425371326868
2023-10-02 11:30:00,1696271101.0,2.833333333,2.833333333,2.833333333,25.0,34.33333333,23.33333333,38.5,36.6342915,-120.3823587,2.3,8.18477095139003,16.81522904860997,97.2777777568889,5.605823058179551,3.3879376543482467,0.9186471892355051,5.6879376543482465
2023-10-02 12:30:00,1696274701.0,2.5,2.0,2.5,27.0,31.66666667,24.33333333,36.0,36.63423417,-120.3824248,0.8,8.738010024943273,18.26198997505673,79.166666675,5.266188765911821,4.870834560192066,1.4204735676544848,5.670834560192066
2023-10-02 13:30:00,1696278301.0,2.166666667,2.0,2.166666667,27.33333333,31.16666667,25.0,34.83333333,36.63427533,-120.3823788,1.2,8.791780094891063,18.541553235108935,67.52777779538889,5.215871688155156,4.319263442246972,1.2338166696138284,5.519263442246972
