date_time,unixtime,m_PM25_b,m_PM1_b,m_PM10_b,tempC_sen5x,rh_sen5x,temp_C,rh,lat,lon,reference,dew_point,temp_minus_dew_point,pm_rh_interaction,pm_calibrated_clarityremake,pm_calibrated_twovar
2023-06-15 10:30:00,1686852000.0,4.98,4.73,4.99,33.5,32.5,28.4,41.6,36.785339,-119.772995,7.8,14.782339390586316,18.717660609413684,161.85000000000002,9.009072619427283,9.44481897219408
2023-06-15 11:30:00,1686854100.0,4.623333333333334,4.406666666666666,4.623333333333334,34.550000000000004,31.683333333333334,29.58333333333333,39.51666666666667,36.78532716666667,-119.77299616666666,8.3,15.297476523098064,19.252523476901942,146.48261111111114,8.86390024817057,9.273412757019294
2023-06-15 12:30:00,1686857700.0,4.5,4.29,4.5,36.38333333333333,29.6,31.25,36.8,36.785359166666666,-119.773084,10.3,15.815707957260193,20.56762537607314,133.20000000000002,8.94660159203599,9.271751482707144
2023-06-15 13:30:00,1686861300.0,3.7066666666666666,3.5383333333333336,3.7066666666666666,37.61666666666667,28.516666666666666,32.5,35.21666666666667,36.785380833333335,-119.77304333333332,8.4,16.286834077784874,21.329832588881793,105.70177777777778,8.504052392904768,8.867039206650471
2023-06-15 14:30:00,1686864900.0,3.4966666666666666,3.3316666666666666,3.4966666666666666,38.46666666666667,28.08333333333333,33.36666666666667,34.516666666666666,36.78549116666667,-119.77299866666664,12.2,16.770752267808536,21.695914398858132,98.19805555555554,8.391801691299909,8.764598065252954
2023-06-15 15:30:00,1686868500.0,3.34,3.186666666666667,3.34,37.9,28.266666666666666,33.65,33.36666666666667,36.7854595,-119.77309533333332,10.3,16.390225027876863,21.509774972123136,94.41066666666666,8.269549704585668,8.671967671798384
2023-06-15 16:30:00,1686872100.0,3.515,3.35,3.515,37.11666666666667,29.066666666666663,33.7,33.18333333333333,36.78540666666667,-119.77308133333334,8.3,16.159312567144937,20.95735409952173,102.16933333333333,8.315368897256867,8.743295688199813
2023-06-15 17:30:00,1686875700.0,3.856666666666667,3.678333333333333,3.856666666666667,35.68333333333333,31.08333333333333,33.4,34.06666666666667,36.785376166666666,-119.77311333333334,11.1,15.978852854472274,19.704480478861058,119.87805555555555,8.399132669753822,8.86800778600954
2023-06-15 18:30:00,1686879300.0,4.156666666666667,3.9616666666666656,4.156666666666667,34.300000000000004,34.416666666666664,32.63333333333333,36.8,36.785418666666665,-119.77311066666664,13.0,16.375212635624617,17.924787364375387,143.0586111111111,8.374145814406695,8.927525082237388
2023-06-15 19:30:00,1686882900.0,4.18,3.986666666666667,4.18,31.883333333333336,38.71666666666667,31.1,40.083333333333336,36.78537683333334,-119.77307266666666,12.2,16.0930925010773,15.790240832256035,161.83566666666667,8.122767504243127,8.802895090003481
2023-06-15 20:30:00,1686886500.0,4.331666666666667,4.131666666666667,4.331666666666667,29.8,43.05,29.58333333333333,43.78333333333333,36.78539283333333,-119.773061,16.4,15.892224871603807,13.907775128396194,186.47825,7.9820941899807885,8.74827287058731
2023-06-15 21:30:00,1686890100.0,4.806666666666667,4.581666666666667,4.806666666666667,28.33333333333333,46.91666666666666,28.4,47.16666666666666,36.785411333333336,-119.77308766666664,7.6,15.911090827379665,12.422242505953664,225.51277777777773,8.098566029871485,8.887648573958765
2023-06-15 22:30:00,1686893700.0,4.903333333333333,4.675,4.903333333333333,27.25,48.1,27.366666666666664,48.35,36.78540916666667,-119.77309416666668,10.2,15.31222974932667,11.93777025067333,235.85033333333334,8.101321849181673,8.903331278758651
2023-06-15 23:30:00,1686897300.0,4.693333333333333,4.451666666666667,4.7250000000000005,25.766666666666666,49.28333333333333,25.566666666666663,50.45,36.78540233333333,-119.77306616666668,11.4,14.33216181058725,11.434504856079416,231.3031111111111,7.851629941676028,8.749174643486676
2023-06-16 00:30:00,1686900900.0,4.59,4.128333333333334,4.911666666666666,23.96666666666667,52.85,23.766666666666666,54.38333333333333,36.78544233333333,-119.77311333333334,8.9,13.753287105159124,10.213379561507544,242.5815,7.192700385660435,8.577852194024947
2023-06-16 01:30:00,1686904500.0,4.745,4.166666666666667,5.213333333333334,22.633333333333336,54.45,22.683333333333334,55.48333333333333,36.78547433333333,-119.77311066666668,9.6,12.975554289844942,9.657779043488395,258.36525,7.012871864746153,8.6125125594995
2023-06-16 02:30:00,1686908100.0,4.926666666666667,4.261666666666667,5.495,21.85,55.81666666666666,21.98333333333333,56.66666666666666,36.78539216666667,-119.7730205,7.3,12.62597990591179,9.224020094088212,274.9901111111111,6.9249371694297865,8.66940565514058
2023-06-16 03:30:00,1686911700.0,4.748333333333333,4.19,5.19,21.1,58.18333333333334,21.2,59.36666666666667,36.78543733333333,-119.77307916666666,8.7,12.55936103587001,8.540638964129991,276.2738611111111,6.899861333855288,8.494933168892386
2023-06-16 04:30:00,1686915300.0,4.578333333333333,4.091666666666667,4.94,20.216666666666665,60.93333333333334,20.266666666666666,62.28333333333333,36.7854265,-119.77309033333334,6.6,12.434242249651643,7.782424417015022,278.9731111111111,6.8045101124092255,8.312813445410786
2023-06-16 05:30:00,1686917400.0,4.73,4.19,5.16,19.8,61.9,20.0,63.1,36.785324,-119.772949,6.1,12.281269158995428,7.518730841004572,292.78700000000003,6.778837506479271,8.365887409114626
2023-06-16 08:30:00,1686930001.0,4.82,4.3,5.2,25.666666666666668,46.2,24.133333333333336,50.36666666666667,36.78541833333333,-119.773033,8.5,13.245425999828708,12.42124066683796,222.68400000000003,7.553597908021117,8.91795831821193
