site,date,start_hour,value,variable,units,quality,prelim,name 
3863,2025-06-20,5,20.0,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,6,25.3,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,7,31.3,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,8,37.2,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,9,41.5,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,10,45.2,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,11,47.8,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,12,45.3,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,13,44.0,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,14,45.9,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,15,49.0,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,16,50.6,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,17,47.3,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,18,49.3,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,19,48.1,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,20,40.2,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,21,36.6,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,22,35.1,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-20,23,33.0,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3026,2025-06-21,0,30.3,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,1,30.3,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,2,28.8,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,5,24.8,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,6,26.3,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,7,28.9,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,8,30.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,9,32.8,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,10,35.1,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,11,35.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,12,38.2,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,13,40.6,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,14,42.8,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,15,41.6,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,16,40.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,17,40.9,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,18,40.0,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,19,38.6,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,20,36.9,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,21,33.8,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,22,30.6,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-21,23,28.5,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
2013,2025-06-21,0,29.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,1,27.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,2,26.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,5,24.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,6,25.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,7,27.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,8,29.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,9,32.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,10,36.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,11,37.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,12,39.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,13,42.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,14,44.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,15,43.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,16,40.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,17,40.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,18,39.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,19,35.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,20,32.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,21,29.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,22,27.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-21,23,26.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
3781,2025-06-21,0,26.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,1,25.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,2,25.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,3,24.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,5,23.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,6,24.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,7,26.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,8,28.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,9,30.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,10,33.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,11,33.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,12,35.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,13,38.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,14,39.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,15,38.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,16,37.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,17,36.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,18,36.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,19,34.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,20,32.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,21,29.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,22,27.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,2025-06-21,23,25.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
2114,2025-06-21,0,30.6,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,1,29.6,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,2,29.3,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,5,26.1,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,6,27.7,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,7,29.3,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,8,31.6,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,9,34.9,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,10,37.6,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,11,39.2,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,12,39.2,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,13,41.1,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,14,44.9,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,15,45.8,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,16,43.5,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,17,41.2,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,18,40.7,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,19,38.0,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,20,37.0,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,21,34.1,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,22,31.6,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
2114,2025-06-21,23,27.9,OZONE,Parts Per Billion ( ppb ),0,y,Parlier 
3759,2025-06-21,0,27.4,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,1,25.3,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,2,23.0,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,4,22.9,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,5,24.0,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,6,29.7,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,7,31.5,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,8,31.9,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,9,32.2,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,10,33.2,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,11,35.2,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,12,37.1,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,13,38.7,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,14,40.5,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,15,42.1,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,16,41.8,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,17,39.7,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,18,37.0,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,19,33.4,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,20,30.8,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,21,25.6,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,22,28.6,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
3759,2025-06-21,23,28.0,OZONE,Parts Per Billion ( ppb ),0,y,Tranquility-32650 West Adams Avenue 
2981,2025-06-21,0,28.5,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,1,26.0,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,2,28.1,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,3,28.0,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,5,21.8,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,6,29.3,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,7,31.7,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,8,34.1,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,9,36.3,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,10,37.5,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,11,38.4,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,12,40.1,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,13,42.5,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,14,45.1,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,15,47.5,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,16,48.6,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,17,47.4,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,18,43.2,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,19,41.2,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,20,38.0,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,21,33.2,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,22,24.9,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
2981,2025-06-21,23,20.8,OZONE,Parts Per Billion ( ppb ),0,y,Shafter-Walker Street 
3129,2025-06-21,0,33.3,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,1,32.2,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,2,30.9,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,5,27.4,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,6,28.4,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,7,30.5,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,8,32.8,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,9,34.4,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,10,36.7,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,11,39.3,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,12,41.0,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,13,44.3,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,14,46.0,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,15,47.5,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,16,45.2,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,17,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,18,41.8,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,19,37.6,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,20,34.7,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,21,30.3,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,22,28.7,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3129,2025-06-21,23,27.4,OZONE,Parts Per Billion ( ppb ),0,y,Hanford-S Irwin Street 
3763,2025-06-21,0,28.6,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,1,27.7,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,4,17.2,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,5,18.8,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,6,23.4,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,7,29.5,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,8,32.5,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,9,35.7,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,10,38.7,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,11,42.0,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,12,44.0,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,13,47.6,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,14,48.0,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,15,47.4,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,16,49.9,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,17,48.5,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,18,42.8,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,19,39.5,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,20,35.3,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,21,29.2,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,22,20.6,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3763,2025-06-21,23,19.9,OZONE,Parts Per Billion ( ppb ),0,y,Porterville-1839 Newcomb Street 
3863,2025-06-21,0,32.0,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,1,30.1,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,2,28.5,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,3,28.0,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,5,25.9,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,6,28.3,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,7,28.4,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,8,31.2,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,9,34.6,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,10,38.3,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,11,41.4,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,12,42.8,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,13,43.1,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,14,44.4,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,15,47.5,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,16,48.1,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,17,44.3,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,18,41.9,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,19,39.2,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,20,35.7,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,21,31.6,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,22,29.8,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3863,2025-06-21,23,28.0,OZONE,Parts Per Billion ( ppb ),0,y,Visalia - W. Ashland Avenue 
3026,2025-06-22,0,25.8,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,1,22.4,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,2,18.3,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,5,15.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,6,19.3,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,7,26.3,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,8,32.1,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,9,35.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,10,40.1,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,11,44.2,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,12,47.6,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,13,45.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,14,43.6,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,15,42.4,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,16,41.0,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,17,40.7,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,18,40.6,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,19,41.1,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,20,39.1,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,21,38.2,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,22,33.0,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
3026,2025-06-22,23,28.5,OZONE,Parts Per Billion ( ppb ),0,y,Clovis-N Villa Avenue 
2013,2025-06-22,0,23.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,1,18.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,2,15.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,4,11.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,5,7.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,6,11.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,7,21.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,8,28.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,9,33.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,10,40.0,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,11,47.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,12,47.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,13,45.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,14,43.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
2013,2025-06-22,15,43.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Drummond Street 
