site,date,start_hour,value,variable,units,quality,prelim,name 
3781,6/12/2025,23,35.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,0,31.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,1,28.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,2,24.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,3,23.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,5,20.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,6,25.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,7,31.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,8,36.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,9,39.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,10,42.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,11,43.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,12,44.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,13,45.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,14,44.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,15,41.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,16,42.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,17,44.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,18,42.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,19,42,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,20,42.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,21,37.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,22,35.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/13/2025,23,33.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,0,30.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,1,28.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,2,27.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,3,25.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,5,25,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,6,27,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,7,29.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,8,35,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,9,39.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,10,43.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,11,46.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,12,49.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,13,51.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,14,53,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,15,53.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,16,54.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,17,55.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,18,53.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,19,50.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,20,47.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,21,44.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,22,42.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/14/2025,23,40,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,0,35.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,1,32.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,2,29.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,3,30.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,5,26.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,6,28.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,7,34,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,8,41.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,9,49.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,10,56.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,11,63.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,12,58.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,13,57.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,14,59.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,15,60.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,16,60.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,17,60.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,18,57.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,19,54.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,20,53.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,21,49.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,22,48.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/15/2025,23,43.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,0,35.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,1,32.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,2,31.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,3,30.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,5,22.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,6,27.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,7,34.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,8,40.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,9,43.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,10,48.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,11,54.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,12,56.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,13,59.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,14,59.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,15,60.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,16,62.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,17,61.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,18,59.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,19,56.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,20,53.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,21,49.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,22,41.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/16/2025,23,33.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,0,35.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,1,35.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,2,33.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,3,32.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,5,25.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,6,29.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,7,33.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,8,37.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,9,41.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,10,46.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,11,48.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,12,53,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,13,55.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,14,58.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,15,61,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,16,63.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,17,62.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,18,59.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,19,53.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,20,53.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,21,52.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,22,46.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/17/2025,23,38.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,0,35.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,1,30.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,2,26.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,3,24.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,5,20,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,6,26.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,7,37.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,8,49.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,9,55.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,10,57.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,11,62.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,12,64.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,13,65.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,14,63.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,15,63.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,16,64.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,17,62.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,18,54,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,19,50.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,20,46.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,21,41,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,22,38.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/18/2025,23,35.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,0,30.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,1,26.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,2,24.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,3,23.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,5,19.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,6,23.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,7,31.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,8,49,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,9,54.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,10,59.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,11,59.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,12,54.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,13,57.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,14,62,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,15,64.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,16,68.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,17,62.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,18,49.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,19,40.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,20,36.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,21,36.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,22,35.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/19/2025,23,31.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,0,30.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,1,28.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,2,25.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,3,23.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,5,20.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,6,24.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,7,27.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,8,31.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,9,37.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,10,39.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,11,41.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,12,41,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,13,41.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,14,43.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,15,45.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,16,48.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,17,49.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,18,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,19,35,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,20,32.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,21,31.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,22,30.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/20/2025,23,28.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,0,26.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,1,25.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,2,25.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,3,24,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,5,23.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,6,24.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,7,26.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,8,28.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,9,30.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,10,33.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,11,33.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,12,35.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,13,38.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,14,39.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,15,38.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,16,37.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,17,36.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,18,36,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,19,34.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,20,32.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,21,29,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,22,27,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/21/2025,23,25.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,0,23.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,1,20.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,2,17.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,3,14.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,5,10.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,6,15.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,7,20.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,8,27.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,9,33.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,15,38.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,16,37.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,17,36.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,18,36.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,19,36.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,20,34.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,21,33.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,22,31.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/22/2025,23,24.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,0,25.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,1,24.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,2,22.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,3,19.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,5,23.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,6,16.2,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,7,20.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,8,29.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,9,35.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,10,39.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,11,43.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,12,43.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,13,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,14,46.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,15,45,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,16,46,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,17,48.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,18,52.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,19,50.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,20,43.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,21,36.7,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,22,31.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/23/2025,23,28.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,0,25.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,1,21.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,2,19.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,3,18.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,5,16,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,6,22,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,7,29.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,8,38.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,9,47.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,10,56.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,11,57.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,12,50.1,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,13,49.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,14,49,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,15,49.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,16,50.6,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,17,47.8,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,18,44.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,19,41.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,20,39.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,21,38.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,22,34.4,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/24/2025,23,29.3,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,0,25.9,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
3781,6/25/2025,1,23.5,OZONE,Parts Per Billion ( ppb ),0,y,Fresno-Garland                           
