site,monitor,date,start_hour,time,value,variable,units,quality,prelim,name 
3781,C,11/30/2023,14,2:30 PM,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,11/30/2023,15,3:30 PM,7.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,11/30/2023,16,4:30 PM,7.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,11/30/2023,17,5:30 PM,14.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,11/30/2023,18,6:30 PM,10.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,11/30/2023,19,7:30 PM,9.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,11/30/2023,20,8:30 PM,18.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,11/30/2023,21,9:30 PM,9.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,11/30/2023,22,10:30 PM,9.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,11/30/2023,23,11:30 PM,8.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,0,12:30 AM,3.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,1,1:30 AM,3.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,2,2:30 AM,5.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,3,3:30 AM,5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,4,4:30 AM,3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,5,5:30 AM,4.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,6,6:30 AM,3.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,7,7:30 AM,8.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,8,8:30 AM,9.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,9,9:30 AM,6.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,10,10:30 AM,7.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,11,11:30 AM,5.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,12,12:30 PM,3.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,13,1:30 PM,3.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,14,2:30 PM,5.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,15,3:30 PM,4.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,16,4:30 PM,9.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,17,5:30 PM,12.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,18,6:30 PM,12.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,19,7:30 PM,22.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,20,8:30 PM,23.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,21,9:30 PM,25.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,22,10:30 PM,34.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/1/2023,23,11:30 PM,47.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,0,12:30 AM,30.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,1,1:30 AM,34,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,2,2:30 AM,29,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,3,3:30 AM,19.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,4,4:30 AM,14.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,5,5:30 AM,10.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,6,6:30 AM,21,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,7,7:30 AM,18.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,8,8:30 AM,21.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,9,9:30 AM,20.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,10,10:30 AM,15.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,11,11:30 AM,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,12,12:30 PM,11.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,13,1:30 PM,11.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,14,2:30 PM,9.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,15,3:30 PM,7.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,16,4:30 PM,10,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,17,5:30 PM,14.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,18,6:30 PM,26.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,19,7:30 PM,28.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,20,8:30 PM,33,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,21,9:30 PM,37.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,22,10:30 PM,46.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/2/2023,23,11:30 PM,43.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,0,12:30 AM,43.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,1,1:30 AM,38,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,2,2:30 AM,28.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,3,3:30 AM,27.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,4,4:30 AM,22.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,5,5:30 AM,19.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,6,6:30 AM,15.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,7,7:30 AM,12,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,8,8:30 AM,22.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,9,9:30 AM,17.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,10,10:30 AM,8.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,11,11:30 AM,15.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,12,12:30 PM,15.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,13,1:30 PM,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,14,2:30 PM,11.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,15,3:30 PM,16.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,16,4:30 PM,17.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,17,5:30 PM,17.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,18,6:30 PM,22,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,19,7:30 PM,28,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,20,8:30 PM,38.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,21,9:30 PM,52.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,22,10:30 PM,46.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/3/2023,23,11:30 PM,42.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,0,12:30 AM,29.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,1,1:30 AM,21.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,2,2:30 AM,19.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,3,3:30 AM,14,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,4,4:30 AM,14.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,5,5:30 AM,15,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,6,6:30 AM,16.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,7,7:30 AM,16.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,8,8:30 AM,19.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,9,9:30 AM,12.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,10,10:30 AM,17,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,11,11:30 AM,16.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,12,12:30 PM,15.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,13,1:30 PM,11.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,14,2:30 PM,10.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,15,3:30 PM,6.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,16,4:30 PM,5.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,17,5:30 PM,8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,18,6:30 PM,17.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,19,7:30 PM,19.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,20,8:30 PM,19.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,21,9:30 PM,25.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,22,10:30 PM,20.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/4/2023,23,11:30 PM,18.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,0,12:30 AM,18.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,1,1:30 AM,14.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,2,2:30 AM,15.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,3,3:30 AM,19.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,4,4:30 AM,15.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,5,5:30 AM,11.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,6,6:30 AM,8.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,7,7:30 AM,13,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,8,8:30 AM,10.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,9,9:30 AM,10.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,10,10:30 AM,15.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,11,11:30 AM,15.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,12,12:30 PM,14.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,13,1:30 PM,13.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,14,2:30 PM,15.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,15,3:30 PM,14.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,16,4:30 PM,14.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,17,5:30 PM,18.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,18,6:30 PM,20.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,19,7:30 PM,26.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,20,8:30 PM,29.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,21,9:30 PM,35.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,22,10:30 PM,24.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/5/2023,23,11:30 PM,24.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,0,12:30 AM,21.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,1,1:30 AM,14.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,2,2:30 AM,15.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,3,3:30 AM,14.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,4,4:30 AM,10.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,5,5:30 AM,15.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,6,6:30 AM,19.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,7,7:30 AM,17.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,8,8:30 AM,30,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,9,9:30 AM,22.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,10,10:30 AM,17.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,11,11:30 AM,12.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,12,12:30 PM,8.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,13,1:30 PM,8.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,14,2:30 PM,11.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,15,3:30 PM,7.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,16,4:30 PM,3.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,17,5:30 PM,13.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,18,6:30 PM,15.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,19,7:30 PM,18.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,20,8:30 PM,14.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,21,9:30 PM,8.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,22,10:30 PM,4.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/6/2023,23,11:30 PM,1.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,0,12:30 AM,-1.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,1,1:30 AM,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,2,2:30 AM,4.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,3,3:30 AM,2.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,4,4:30 AM,2.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,5,5:30 AM,4.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,6,6:30 AM,6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,7,7:30 AM,4.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,8,8:30 AM,4.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,9,9:30 AM,4.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,10,10:30 AM,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,11,11:30 AM,0.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,12,12:30 PM,0.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,13,1:30 PM,2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,14,2:30 PM,2.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,15,3:30 PM,0.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,17,5:30 PM,2.7,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,18,6:30 PM,2.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,19,7:30 PM,3.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,20,8:30 PM,2.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,21,9:30 PM,-0.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,22,10:30 PM,-0.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/7/2023,23,11:30 PM,1.6,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,0,12:30 AM,3.2,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,1,1:30 AM,1.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,2,2:30 AM,1.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,3,3:30 AM,3.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,4,4:30 AM,9.4,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,5,5:30 AM,5.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,6,6:30 AM,2.8,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,7,7:30 AM,2.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,8,8:30 AM,6.3,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,9,9:30 AM,6.5,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,10,10:30 AM,6.9,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
3781,C,12/8/2023,11,11:30 AM,4.1,PM25HR,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Fresno-Garland                           
