date_time,unixtime,temp_C,rh,o3,m_PM25_CF1,m_PM10_CF1,lat,lon,reference,week,o3_calibrated
2025-06-02 16:30:00,1748908800.0,35.0,17.0,65.007,3.0,3.0,36.78532,-119.773178,,-2,59.874751010177896
2025-06-02 17:30:00,1748910900.0,34.5,16.5,64.589,2.833333333333333,3.333333333333333,36.785368166666665,-119.77310566666668,,-2,59.23744274208296
2025-06-02 18:30:00,1748914500.0,33.333333333333336,19.166666666666668,64.37016666666666,3.5,3.6666666666666665,36.78537966666666,-119.773126,,-2,58.23572679359337
2025-06-02 19:30:00,1748918100.0,31.33333333333333,21.33333333333333,64.24633333333334,3.5,3.8333333333333335,36.785393,-119.77306616666668,,-2,56.516210599514025
2025-06-02 20:30:00,1748921700.0,29.5,24.5,57.967666666666666,3.5,3.8333333333333335,36.78540866666666,-119.77309283333334,,-2,51.454581106214505
2025-06-02 21:30:00,1748925300.0,28.33333333333333,30.83333333333333,49.72916666666666,4.166666666666667,4.833333333333333,36.78540433333333,-119.77310066666666,,-2,45.82951121824752
2025-06-02 22:30:00,1748928900.0,26.666666666666668,37.16666666666666,43.645,5.666666666666667,6.0,36.7854195,-119.77311083333332,,-2,41.19262029623439
2025-06-02 23:30:00,1748932500.0,25.0,44.0,39.86233333333333,6.166666666666667,6.5,36.78535466666667,-119.77320199999998,,-2,37.60440233352911
2025-06-03 00:30:00,1748936100.0,22.666666666666668,51.16666666666666,25.008,6.5,7.166666666666667,36.785461,-119.77319566666668,,-2,27.27666777339934
2025-06-03 01:30:00,1748939700.0,21.33333333333333,51.833333333333336,29.15883333333333,5.5,6.0,36.78542816666667,-119.77312716666668,,-2,28.309306278625954
2025-06-03 02:30:00,1748943300.0,20.166666666666668,54.16666666666666,29.041666666666668,5.166666666666667,5.833333333333333,36.78538,-119.7731515,,-2,27.165311171682305
2025-06-03 03:30:00,1748946900.0,19.0,56.16666666666666,28.03983333333333,5.333333333333333,5.833333333333333,36.78539666666666,-119.77308766666664,,-2,25.64876734136453
2025-06-03 04:30:00,1748950500.0,18.666666666666668,57.16666666666666,26.746166666666667,5.666666666666667,6.166666666666667,36.7854345,-119.7731095,,-2,24.696870177984607
2025-06-03 05:30:00,1748954100.0,18.0,60.0,21.827,6.0,6.0,36.785368,-119.7731195,,-2,21.387568650625028
2025-06-03 06:30:00,1748957700.0,18.33333333333333,58.0,21.108666666666668,5.833333333333333,6.333333333333333,36.78546033333333,-119.77312733333332,,-2,21.295683645543125
2025-06-03 07:30:00,1748961300.0,20.33333333333333,50.66666666666666,24.597,5.0,5.5,36.78541383333333,-119.7730815,,-2,24.92980924923232
2025-06-03 08:30:00,1748964900.0,22.83333333333333,42.5,33.214333333333336,5.166666666666667,5.333333333333333,36.7853865,-119.77306383333332,,-2,32.06012378699078
2025-06-03 09:30:00,1748968500.0,24.83333333333333,36.333333333333336,36.90933333333333,4.333333333333333,4.333333333333333,36.78537383333333,-119.77313716666669,,-2,35.76041546035732
2025-06-03 10:30:00,1748972100.0,26.83333333333333,34.0,43.428666666666665,4.0,4.5,36.7853865,-119.77314383333334,,-2,40.98013889158238
2025-06-03 11:30:00,1748975700.0,29.166666666666668,28.666666666666668,49.5485,3.333333333333333,4.166666666666667,36.78540483333333,-119.77310183333331,,-2,46.292179051895694
2025-06-03 12:30:00,1748979300.0,30.666666666666668,26.666666666666668,51.78833333333333,3.5,3.8333333333333335,36.78544416666667,-119.77312083333334,,-2,48.8295500109505
2025-06-03 13:30:00,1748982900.0,32.0,23.5,53.076,3.8333333333333335,4.166666666666667,36.7853145,-119.77317566666666,,-2,50.790823396675634
2025-06-03 14:30:00,1748986500.0,33.0,22.0,55.767500000000005,3.6666666666666665,4.0,36.7853535,-119.77312733333332,,-2,53.09805055514553
2025-06-03 15:30:00,1748990100.0,34.0,21.666666666666668,58.76733333333333,4.166666666666667,4.166666666666667,36.785368,-119.77311066666664,,-2,55.67006218946773
2025-06-03 16:30:00,1748993700.0,34.0,20.666666666666668,63.05633333333333,4.0,4.333333333333333,36.785361,-119.7731285,,-2,58.06682159133161
2025-06-03 17:30:00,1748997300.0,33.666666666666664,20.0,68.39683333333333,4.0,4.0,36.78537616666667,-119.77311833333331,,-2,60.81115044876585
2025-06-03 18:30:00,1749000900.0,32.666666666666664,20.166666666666668,68.5965,3.8333333333333335,3.8333333333333335,36.78539583333333,-119.77313616666667,,-2,60.10018829333008
2025-06-03 19:30:00,1749004500.0,31.166666666666668,24.166666666666668,63.5675,7.833333333333333,8.166666666666666,36.7854015,-119.77311183333336,,-2,56.81166163495788
2025-06-03 20:30:00,1749008100.0,29.0,31.33333333333333,59.40616666666667,9.5,9.833333333333334,36.785366333333336,-119.77314233333334,,-2,52.85696967237872
2025-06-03 21:30:00,1749011700.0,27.666666666666668,35.666666666666664,56.31616666666667,9.166666666666666,9.666666666666666,36.785375,-119.77314,,-2,49.842254861835315
2025-06-03 22:30:00,1749015300.0,26.5,39.66666666666666,49.6765,8.166666666666666,8.666666666666666,36.7854015,-119.77317416666666,,-2,44.8513251291933
2025-06-03 23:30:00,1749018900.0,25.33333333333333,44.0,44.26666666666667,8.166666666666666,8.833333333333334,36.7853865,-119.773145,,-2,40.74471406666338
2025-06-04 00:30:00,1749022500.0,23.83333333333333,49.5,32.636833333333335,8.333333333333334,8.666666666666666,36.78535216666666,-119.7730725,,-2,32.89828919525258
2025-06-04 01:30:00,1749026100.0,22.5,51.0,32.05883333333333,7.166666666666667,7.833333333333333,36.78535216666666,-119.77309266666668,,-2,31.22507218714194
2025-06-04 02:30:00,1749029700.0,21.166666666666668,56.66666666666666,18.7325,7.833333333333333,8.166666666666666,36.785390666666665,-119.77305733333333,,-2,22.66262097871411
2025-06-04 03:30:00,1749033300.0,20.0,61.16666666666666,12.767,8.166666666666666,8.833333333333334,36.7854165,-119.77309933333332,,-2,18.3103179436504
2025-06-04 07:30:00,1749047700.0,21.666666666666668,57.16666666666666,14.8585,10.166666666666666,11.166666666666666,36.78537166666667,-119.77313116666666,,-2,21.36938513821591
2025-06-04 08:30:00,1749051300.0,24.33333333333333,47.66666666666666,30.3725,8.5,9.333333333333334,36.78540783333333,-119.77311983333334,,-2,32.13876089143403
