date_time,unixtime,temp_C,rh,o3,m_PM25_CF1,m_PM10_CF1,lat,lon,reference,seasonal_bias,week,o3_calibrated_prepost
2025-08-16 12:30:00,1755372301.0,32.5,35.166666666666664,19.438333333333333,0.0,0.0,35.67037116666666,-119.23903516666668,,1,33,37.9181382498542
2025-08-16 13:30:00,1755375901.0,33.5,31.666666666666668,23.357666666666663,0.0,0.0,35.6704115,-119.23907333333334,,1,33,40.926624435395176
2025-08-16 14:30:00,1755379501.0,34.666666666666664,30.33333333333333,27.0195,0.0,0.0,35.67046366666667,-119.23903533333332,,1,33,44.1446159878459
2025-08-16 15:30:00,1755383101.0,35.0,28.33333333333333,29.24533333333333,0.0,0.0,35.67038283333333,-119.239085,,1,33,45.64873695777057
2025-08-16 16:30:00,1755386701.0,35.166666666666664,27.5,32.25816666666667,0.0,0.0,35.670423,-119.239067,,1,33,47.6375712593867
2025-08-16 17:30:00,1755390301.0,35.0,28.83333333333333,34.8905,0.0,0.0,35.6704285,-119.23905433333334,,1,33,49.324035914035896
2025-08-16 18:30:00,1755393901.0,33.666666666666664,30.83333333333333,36.4305,0.0,0.0,35.67039483333333,-119.23906566666666,,1,33,49.37029146828973
2025-08-16 19:30:00,1755397501.0,32.333333333333336,34.333333333333336,30.858166666666666,0.0,0.0,35.67038466666667,-119.23904183333332,,1,33,45.01254908852365
2025-08-16 20:30:00,1755401101.0,30.666666666666668,37.333333333333336,20.4725,0.1666666666666666,0.1666666666666666,35.67039233333333,-119.23905683333334,,1,33,37.251587634911566
2025-08-17 10:30:00,1755451501.0,28.33333333333333,46.16666666666666,11.280666666666669,0.0,0.0,35.6704095,-119.23905183333332,,1,33,30.245718911736788
2025-08-17 11:30:00,1755455101.0,29.83333333333333,43.333333333333336,13.611333333333334,0.0,0.0,35.670396000000004,-119.23906833333332,,1,33,32.738712239415364
2025-08-17 12:30:00,1755458701.0,31.166666666666668,40.5,17.242166666666666,0.0,0.0,35.670413333333336,-119.23905316666666,,1,33,35.92161798772678
2025-08-17 13:30:00,1755462301.0,32.0,38.5,21.353,0.0,0.0,35.67036866666667,-119.239072,,1,33,39.06817214971027
2025-08-17 14:30:00,1755465901.0,33.333333333333336,35.666666666666664,24.287333333333333,0.0,0.0,35.67042416666667,-119.23905833333332,,1,33,41.80418018456887
2025-08-17 15:30:00,1755469501.0,34.166666666666664,33.666666666666664,28.962,0.0,0.0,35.67036616666667,-119.2390175,,1,33,45.31250868601415
2025-08-17 16:30:00,1755473101.0,34.166666666666664,33.333333333333336,32.14983333333333,0.0,0.0,35.6703875,-119.23906183333334,,1,33,47.322481879273475
2025-08-17 17:30:00,1755476701.0,34.166666666666664,33.833333333333336,33.71933333333333,0.0,0.0,35.670404,-119.23906583333331,,1,33,48.38269668029225
2025-08-17 18:30:00,1755480301.0,33.5,34.833333333333336,34.007666666666665,0.0,0.0,35.670447,-119.239077,,1,33,48.09677100159751
