date_time,unixtime,temp_C,rh,o3,m_PM25_CF1,m_PM10_CF1,lat,lon,reference,seasonal_bias,week,o3_calibrated_prepost
2025-09-03 12:30:00,1756927501.0,35.833333333333336,22.33333333333333,43.17383333333333,38.16666666666666,38.66666666666666,35.613273666666664,-119.68954333333332,,1,36,60.563010091144946
2025-09-03 13:30:00,1756931101.0,37.333333333333336,21.0,46.3975,33.5,34.0,35.61328566666666,-119.68953333333332,,1,36,62.0830674037726
2025-09-03 14:30:00,1756934701.0,38.66666666666666,19.83333333333333,46.957,34.833333333333336,35.166666666666664,35.613275333333334,-119.68956516666668,,1,36,64.37693941047532
2025-09-03 15:30:00,1756938301.0,39.333333333333336,20.0,47.66049999999999,29.166666666666668,29.5,35.61327983333334,-119.68956383333334,,1,36,63.77378075009331
2025-09-03 16:30:00,1756941901.0,39.5,20.33333333333333,46.08383333333333,21.33333333333333,21.666666666666668,35.613303,-119.68962983333334,,1,36,61.38699204202574
2025-09-03 17:30:00,1756945501.0,39.0,20.166666666666668,45.9545,17.166666666666668,17.166666666666668,35.613386166666665,-119.6895905,,1,36,59.5852262933899
2025-09-03 18:30:00,1756949101.0,38.0,21.666666666666668,44.86033333333334,19.666666666666668,20.166666666666668,35.61325566666667,-119.68958533333334,,1,36,58.61278355260282
2025-09-03 19:30:00,1756952701.0,35.5,26.5,37.0715,9.0,9.5,35.61328433333333,-119.68956616666668,,1,36,50.021560497978605
2025-09-03 20:30:00,1756956301.0,32.0,30.5,31.400166666666667,4.666666666666667,4.666666666666667,35.61320166666667,-119.68955766666666,,1,36,42.53745043065298
2025-09-03 21:30:00,1756959901.0,30.33333333333333,30.33333333333333,33.7035,4.333333333333333,4.5,35.6132775,-119.6896045,,1,36,40.99341525683079
2025-09-03 22:30:00,1756963501.0,29.666666666666668,27.0,36.84666666666666,4.5,4.666666666666667,35.6132185,-119.6896285,,1,36,41.46444938542245
2025-09-03 23:30:00,1756967101.0,29.0,25.166666666666668,36.67466666666667,3.333333333333333,3.333333333333333,35.613273,-119.68960966666668,,1,36,40.53629720994976
2025-09-04 00:30:00,1756970701.0,28.0,26.83333333333333,34.5535,3.1666666666666665,3.333333333333333,35.6133365,-119.6896435,,1,36,38.52554150303969
2025-09-04 01:30:00,1756974301.0,27.0,31.666666666666668,29.6005,3.8333333333333335,4.333333333333333,35.613245666666664,-119.68962733333332,,1,36,35.61667710796271
2025-09-04 02:30:00,1756977901.0,26.0,33.833333333333336,27.153166666666667,4.0,4.166666666666667,35.61320883333334,-119.68962083333334,,1,36,33.500380267903886
2025-09-04 03:30:00,1756981501.0,23.83333333333333,38.16666666666666,23.16183333333333,3.5,3.6666666666666665,35.61325683333333,-119.68955983333336,,1,36,29.11137662924105
2025-09-04 04:30:00,1756985101.0,22.0,49.66666666666666,15.6735,5.0,5.5,35.6132595,-119.68962733333332,,1,36,23.82510475858277
2025-09-04 05:30:00,1756988701.0,22.166666666666668,46.0,11.644,6.666666666666667,6.666666666666667,35.613237500000004,-119.68958283333332,,1,36,24.013970047381964
2025-09-04 06:30:00,1756992301.0,22.33333333333333,46.66666666666666,11.381166666666669,9.5,10.166666666666666,35.61321933333333,-119.68962083333334,,1,36,24.901814873891308
2025-09-04 07:30:00,1756995901.0,24.166666666666668,43.66666666666666,11.984166666666669,11.5,12.166666666666666,35.61322333333333,-119.6896185,,1,36,28.287647090787182
2025-09-04 08:30:00,1756999501.0,28.83333333333333,33.166666666666664,25.6845,7.333333333333333,7.5,35.61323933333333,-119.68954733333334,,1,36,37.642174582650775
2025-09-04 09:30:00,1757003101.0,30.5,30.83333333333333,28.264666666666667,6.666666666666667,7.333333333333333,35.61332,-119.68957266666666,,1,36,40.50984026917443
2025-09-04 10:30:00,1757006701.0,32.833333333333336,26.666666666666668,36.5665,6.5,6.833333333333333,35.613313,-119.68961066666668,,1,36,45.898610413756664
2025-09-04 11:30:00,1757010301.0,34.833333333333336,24.33333333333333,43.0925,6.166666666666667,6.333333333333333,35.61322583333334,-119.689537,,1,36,50.1529252297122
2025-09-04 12:30:00,1757013901.0,37.16666666666666,22.5,45.6685,7.833333333333333,8.166666666666666,35.61324066666667,-119.68958933333332,,1,36,54.37803256429821
2025-09-04 13:30:00,1757017501.0,38.333333333333336,21.33333333333333,46.80683333333334,9.833333333333334,9.833333333333334,35.613272333333335,-119.68960833333334,,1,36,56.77518755513118
2025-09-04 14:30:00,1757021101.0,39.333333333333336,20.666666666666668,48.62716666666666,10.166666666666666,10.333333333333334,35.61325716666666,-119.6895435,,1,36,58.643979032806
2025-09-04 15:30:00,1757024701.0,40.0,20.33333333333333,50.677666666666674,12.5,12.5,35.61328316666667,-119.68959783333332,,1,36,60.63204436144517
2025-09-04 16:30:00,1757028301.0,39.66666666666666,20.33333333333333,49.54866666666666,10.666666666666666,11.0,35.61325266666667,-119.68955733333333,,1,36,59.476400588369465
