date_time,unixtime,temp_C,rh,o3,m_PM25_CF1,m_PM10_CF1,lat,lon,reference,seasonal_bias
2025-06-25 23:30:00,1750919101.0,26.0,41.66666666666666,39.9475,7.833333333333333,8.333333333333334,36.785387166666666,-119.77311966666667,40.3,1
2025-06-26 00:30:00,1750922701.0,24.33333333333333,44.333333333333336,29.895,8.5,9.5,36.78543,-119.77313133333332,33.3,1
2025-06-26 01:30:00,1750926301.0,23.166666666666668,40.66666666666666,27.826833333333337,9.0,9.833333333333334,36.78542383333333,-119.77311083333332,30.6,1
2025-06-26 02:30:00,1750929901.0,22.33333333333333,41.333333333333336,26.055833333333336,9.0,9.833333333333334,36.785356,-119.77313633333334,28.6,1
2025-06-26 03:30:00,1750933501.0,21.166666666666668,45.333333333333336,21.5405,9.166666666666666,9.666666666666666,36.78534883333333,-119.7730865,26.2,1
2025-06-26 04:30:00,1750937101.0,20.166666666666668,49.16666666666666,17.5455,9.0,9.666666666666666,36.785342,-119.77309933333332,24.6,1
2025-06-26 05:30:00,1750940701.0,19.83333333333333,51.333333333333336,15.737,9.833333333333334,10.333333333333334,36.785415,-119.77319483333332,,1
2025-06-26 06:30:00,1750944301.0,19.83333333333333,51.5,12.841833333333334,10.0,10.5,36.78536916666666,-119.77311216666668,22.4,1
2025-06-26 07:30:00,1750947901.0,21.666666666666668,47.833333333333336,19.40833333333333,9.333333333333334,9.833333333333334,36.7853475,-119.77301,25.1,1
2025-06-26 08:30:00,1750951501.0,24.5,41.66666666666666,24.724,8.5,9.0,36.785373666666665,-119.77308933333336,31.1,1
2025-06-26 09:30:00,1750955101.0,27.166666666666668,35.5,35.577333333333335,9.0,9.333333333333334,36.785431333333335,-119.7731195,41.5,1
2025-06-26 10:30:00,1750958701.0,29.5,31.5,44.36383333333333,9.0,9.5,36.78537216666667,-119.77311816666666,48.7,1
2025-06-26 11:30:00,1750962301.0,31.666666666666668,27.5,47.355500000000006,7.333333333333333,7.666666666666667,36.78539716666666,-119.7731285,50.6,1
2025-06-26 12:30:00,1750965901.0,33.5,23.666666666666668,52.82183333333333,7.0,7.0,36.78539716666666,-119.77313716666669,53.7,1
2025-06-26 13:30:00,1750969501.0,35.666666666666664,18.666666666666668,57.78033333333334,5.5,5.666666666666667,36.78540066666667,-119.77313250000002,56.0,1
2025-06-26 14:30:00,1750973101.0,37.16666666666666,15.333333333333334,60.270833333333336,4.333333333333333,4.666666666666667,36.78539716666667,-119.77315916666667,56.9,1
2025-06-26 15:30:00,1750976701.0,37.66666666666666,16.166666666666668,61.37866666666667,4.0,4.166666666666667,36.78536116666667,-119.7731235,58.1,1
2025-06-26 16:30:00,1750980301.0,37.0,16.833333333333332,61.58833333333333,3.8333333333333335,4.0,36.78539966666667,-119.773122,59.0,1
2025-06-26 17:30:00,1750983901.0,36.833333333333336,15.5,58.251,6.166666666666667,6.666666666666667,36.7854805,-119.77306383333332,54.1,1
2025-06-26 18:30:00,1750987501.0,35.666666666666664,18.5,56.64183333333333,13.5,14.166666666666666,36.78542133333333,-119.77311083333332,53.4,1
2025-06-26 19:30:00,1750991101.0,34.166666666666664,22.166666666666668,54.27483333333333,7.166666666666667,7.5,36.78542316666667,-119.77312366666666,51.7,1
2025-06-26 20:30:00,1750994701.0,31.666666666666668,28.0,49.95366666666666,5.666666666666667,6.0,36.785408833333335,-119.77313866666668,50.2,1
2025-06-26 21:30:00,1750998301.0,29.5,32.5,49.28083333333333,5.833333333333333,6.5,36.78540916666667,-119.77313733333334,49.0,1
2025-06-26 22:30:00,1751001901.0,27.83333333333333,36.833333333333336,45.012,6.0,6.166666666666667,36.78541383333333,-119.77315516666664,46.4,1
2025-06-26 23:30:00,1751005501.0,26.666666666666668,40.5,43.86483333333334,6.0,6.5,36.785488,-119.77313383333336,44.6,1
2025-06-27 00:30:00,1751009101.0,24.83333333333333,48.66666666666666,29.4135,8.0,8.166666666666666,36.785388833333336,-119.7731425,33.8,1
2025-06-27 01:30:00,1751012701.0,24.0,50.0,24.45683333333333,7.666666666666667,8.166666666666666,36.785448333333335,-119.773168,29.7,1
2025-06-27 02:30:00,1751016301.0,22.666666666666668,52.0,21.1355,6.166666666666667,6.5,36.785389,-119.77304583333334,26.1,1
2025-06-27 03:30:00,1751019901.0,21.33333333333333,56.66666666666666,13.1775,6.5,7.166666666666667,36.78543733333333,-119.77305483333332,21.2,1
2025-06-27 08:30:00,1751037901.0,25.33333333333333,43.5,20.3045,8.166666666666666,8.333333333333334,36.78538583333333,-119.77312866666666,31.2,1
2025-06-27 09:30:00,1751041501.0,28.0,35.5,32.805166666666665,9.0,9.333333333333334,36.78539716666667,-119.77310166666666,41.2,1
2025-06-27 10:30:00,1751045101.0,30.33333333333333,30.5,46.158166666666666,9.0,10.0,36.78539283333333,-119.77312583333332,53.1,1
2025-06-27 11:30:00,1751048701.0,33.166666666666664,26.5,57.20766666666666,9.666666666666666,10.333333333333334,36.78535933333333,-119.77306116666666,63.3,1
2025-06-27 12:30:00,1751052301.0,35.333333333333336,23.33333333333333,58.52283333333333,9.166666666666666,9.333333333333334,36.78537816666667,-119.77310183333331,63.4,1
