date_time,unixtime,m_PM25_CF1,m_PM1_CF1,m_PM10_CF1,tempC_pms,rh_pms,temp_C,rh,lat,lon,reference,dew_point,temp_minus_dew_point,pm_rh_interaction
2023-10-15 05:30:00,1697373300.0,10.833333333333334,6.666666666666667,12.0,0.0,0.0,13.5,79.16666666666667,36.43386833333333,-119.92280066666666,,,,0.0
2023-10-15 06:30:00,1697376900.0,15.0,9.333333333333334,16.666666666666668,0.0,0.0,11.5,87.33333333333333,36.43390133333333,-119.92278416666666,,,,0.0
2023-10-15 07:30:00,1697380500.0,17.5,10.666666666666666,20.166666666666668,0.3333333333333333,0.0,12.0,85.5,36.43390016666667,-119.92281333333334,,,,0.0
2023-10-15 08:30:00,1697384100.0,16.833333333333332,10.833333333333334,18.166666666666668,0.1666666666666666,0.0,15.0,79.5,36.433881,-119.9227905,,,,0.0
2023-10-15 09:30:00,1697387700.0,18.83333333333333,12.666666666666666,19.83333333333333,0.1666666666666666,0.0,17.833333333333332,76.5,36.4338835,-119.9228225,,,,0.0
2023-10-15 10:30:00,1697391300.0,12.5,8.166666666666666,13.666666666666666,0.1666666666666666,0.0,21.5,63.16666666666666,36.43389183333333,-119.92277383333334,,,,0.0
2023-10-15 11:30:00,1697394900.0,9.5,6.166666666666667,10.833333333333334,0.1666666666666666,0.0,24.166666666666668,51.16666666666666,36.43388566666667,-119.92279066666669,,,,0.0
2023-10-15 12:30:00,1697398500.0,6.666666666666667,4.5,7.833333333333333,0.0,0.0,26.166666666666668,40.66666666666666,36.43386866666666,-119.92281066666668,,,,0.0
2023-10-15 13:30:00,1697402100.0,4.666666666666667,3.0,5.833333333333333,0.3333333333333333,0.0,28.0,34.666666666666664,36.433908333333335,-119.92281716666668,,,,0.0
2023-10-15 14:30:00,1697405700.0,4.666666666666667,3.0,5.5,0.1666666666666666,0.0,28.83333333333333,31.5,36.4339085,-119.92279416666668,,,,0.0
2023-10-15 15:30:00,1697409300.0,5.0,3.0,6.0,0.0,0.0,29.33333333333333,29.5,36.4338785,-119.92277266666667,,,,0.0
