date_time,unixtime,m_PM25_CF1,m_PM25_ATM,tempC_pms,rh_pms,temp_C,rh,lat,lon,PM_calibrated_ClarityRemake,PM_calibrated_Basic,omega,PM_calibrated_Clarity,PM_calibrated_EPA_Piecewise,PM_calibrated_EPA_Barkjohn
2023-06-07 14:30:00,1686175736.0,15.0,15.0,22.4,45.9,23.6,51.1,36.785393,-119.773117,7.1672406207391575,7.030156590717782,0.425,9.87951279809636,9.65342,9.6085
2023-06-07 15:30:00,1686177571.0,19.172,19.1515,23.005,44.645,23.186666666666667,52.71,36.78542276666666,-119.77310928333334,8.513228384028682,8.129421683342082,0.40414,11.889115555935676,11.936986999999998,11.884615
2023-06-07 16:30:00,1686181171.0,21.796166666666664,21.79516666666667,22.906666666666663,45.00333333333333,23.235,52.946666666666665,36.7854286,-119.77304776666666,9.201856945610556,8.710044642871686,0.3910191666666667,13.09793333548987,13.291380000000004,13.218723333333331
2023-06-07 17:30:00,1686184771.0,23.044666666666668,23.044666666666668,24.040000000000003,42.39166666666667,23.953333333333333,50.76166666666666,36.78537371666667,-119.77308336666664,9.981901022643704,9.254896138636065,0.3847766666666666,14.021379347881584,14.171243666666667,14.089935
2023-06-07 18:30:00,1686188364.1851852,20.15131481481481,20.15131481481481,22.934722222222224,43.95555555555556,23.331712962962964,51.641157407407405,36.78535587962963,-119.77316110185184,8.907150901470732,8.42557956421924,0.3992434259259259,12.48000501553109,12.520320074074071,12.452461481481478
2023-06-07 19:30:00,1686191970.0,17.654833333333332,17.654833333333332,22.176666666666662,45.48166666666666,22.956666666666667,52.30833333333334,36.78543881666666,-119.77313871666668,7.985926822629317,7.692954026663742,0.4117258333333333,11.107105412950132,11.080613,11.024571666666668
2023-06-07 20:30:00,1686195570.0,16.191,16.191,21.606666666666666,47.02166666666667,22.605,53.406666666666666,36.78538676666667,-119.77313725,7.39177448639758,7.201085269756439,0.419045,10.27309657918961,10.180816333333333,10.132478333333331
2023-06-07 21:30:00,1686199170.0,14.296166666666666,14.296166666666666,21.19,48.19333333333333,22.223333333333333,54.62833333333333,36.785396850000005,-119.77310135,6.741991122320828,6.643732832850361,0.4285191666666667,9.270864035092,9.086926,9.047573333333332
2023-06-07 22:30:00,1686202770.0,14.244166666666668,19.785666666666668,21.05,48.87166666666667,22.10166666666667,55.40833333333333,36.78538168333333,-119.77309878333334,6.64421878033874,6.566050686776815,0.4287791666666666,9.175444010070173,11.904951666666667,8.962875
2023-06-07 23:30:00,1686206370.0333335,14.5675,14.5675,20.92833333333333,49.52333333333333,21.973333333333333,56.215,36.78535125,-119.77313413333331,6.662345078856678,6.578937612875126,0.4271625,9.254943011691282,9.114458666666668,9.075616666666669
2023-06-08 00:30:00,1686209970.9166667,14.342166666666666,14.342166666666666,20.8,49.931666666666665,21.921666666666667,56.375,36.785348033333335,-119.77313361666668,6.562860194132293,6.48668628534037,0.4282891666666666,9.110738478325652,8.961185666666667,8.923735
2023-06-08 01:30:00,1686213571.0,13.132166666666668,13.132166666666668,20.290000000000003,52.208333333333336,21.218333333333334,59.88166666666667,36.78541260000001,-119.77315966666669,6.072142588141684,5.983204127792763,0.4343391666666666,8.428444727161644,8.130897000000001,8.101018333333334
2023-06-08 02:30:00,1686217171.0,6.836166666666667,6.836166666666667,19.12,54.44833333333333,19.8,62.943333333333335,36.78533653333333,-119.77308108333334,4.438918021919719,4.290882063845712,0.4658191666666667,5.6085530901199725,4.638705000000001,4.636698333333333
2023-06-08 03:30:00,1686220771.0,5.021833333333333,5.021833333333333,18.48333333333333,56.56333333333333,19.07166666666667,65.68166666666666,36.785361300000005,-119.77307105,3.928044200065111,3.661326285383198,0.4748908333333333,4.678455691728168,3.505681333333334,3.51347
2023-06-08 04:30:00,1686224371.0,4.4315,4.4315,17.758333333333336,57.571666666666665,18.17333333333333,67.00333333333334,36.78537966666666,-119.77311171666668,3.7474655125261225,3.425574828424847,0.4778425,4.392140422601795,3.1094283333333337,3.120788333333333
2023-06-08 05:30:00,1686227969.5333335,4.666833333333334,4.666833333333334,17.248333333333335,58.348333333333336,17.571666666666665,67.97,36.785348983333336,-119.7730843,3.767240574704967,3.4057623399443697,0.4766658333333333,4.471719754302316,3.1657943333333334,3.177145
2023-06-08 06:30:00,1686231570.0,4.045166666666667,4.045166666666667,16.933333333333334,59.07666666666668,17.258333333333333,68.75,36.78532653333333,-119.77312908333332,3.6086270886108944,3.18969815804384,0.4797741666666667,4.151312431739381,2.777258666666665,2.7919699999999983
2023-06-08 07:30:00,1686235170.0,4.295333333333333,4.295333333333333,17.488333333333333,58.27,17.815,67.83833333333332,36.7853685,-119.7730973,3.694373380552038,3.3262294081197004,0.4785233333333333,4.297470144698614,2.9778806666666666,2.9906233333333327
2023-06-08 08:30:00,1686238770.0,4.9285000000000005,4.9285000000000005,19.066666666666663,54.51166666666666,19.19833333333333,64.40333333333334,36.78532115,-119.77314656666664,3.983031928472792,3.8375272458592287,0.4753575,4.747600047733126,3.6336283333333337,3.639328333333333
2023-06-08 09:30:00,1686242370.0,8.298666666666668,8.298666666666668,21.131666666666668,49.571666666666665,21.133333333333333,59.02666666666667,36.785347566666665,-119.7731577,5.083979477825579,5.104583545519239,0.4585066666666667,6.491841333731608,5.825423666666667,5.811715
2023-06-08 10:30:00,1686245970.016667,13.737,13.737,24.186666666666667,42.92,23.633333333333336,52.30166666666667,36.78533483333334,-119.77310241666667,7.181962105720871,7.021764572270634,0.431315,9.489399253388637,9.248484,9.20504
