date_time,unixtime,m_PM25_CF1,m_PM25_ATM,tempC_pms,rh_pms,temp_C,rh,lat,lon,PM_calibrated_ClarityRemake,PM_calibrated_Basic,omega,PM_calibrated_Clarity,PM_calibrated_EPA_Piecewise,PM_calibrated_EPA_Barkjohn
2023-08-11 21:30:00,1691814901.0,3.7783333333333338,3.7783333333333338,25.15,45.5,27.633333333333336,43.95,36.13896133333333,-120.3683345,4.933276848809171,5.334412811299353,0.4811083333333333,4.580402485819853,3.807746666666667,3.8072333333333335
2023-08-11 22:30:00,1691818501.0,3.0866666666666664,3.0866666666666664,24.1,46.0,26.53333333333333,44.31666666666666,36.1388875,-120.36836516666666,4.55191655899207,5.02839091762649,0.4845666666666666,4.227566960782421,3.402213333333333,3.4050666666666665
2023-08-11 23:30:00,1691822101.0,2.208333333333333,2.208333333333333,23.016666666666666,45.38333333333333,25.21666666666667,43.55,36.138956,-120.36834966666667,4.169455465439889,4.739157313846533,0.4889583333333334,3.854382566658052,2.9951233333333334,3.00075
2023-08-12 00:30:00,1691825701.0,1.9733333333333327,1.9733333333333327,22.03333333333333,47.7,23.9,46.93333333333334,36.13893383333333,-120.3683585,3.943745247638884,4.4647290864615865,0.4901333333333333,3.67056092871091,2.6722866666666665,2.681633333333332
2023-08-12 01:30:00,1691829301.0,2.268333333333333,2.268333333333333,20.933333333333334,50.18333333333334,22.46666666666667,50.55,36.13896116666667,-120.36830249999998,4.003454251815548,4.38114078389764,0.4886583333333333,3.73666931939473,2.612803333333333,2.62395
2023-08-12 02:30:00,1691832901.0,2.1766666666666667,2.1766666666666667,20.2,51.73333333333333,21.916666666666668,51.2,36.13896449999999,-120.3682875,3.9180753088394864,4.222775371005795,0.4891166666666667,3.6595036947894535,2.43116,2.4445333333333337
2023-08-12 03:30:00,1691836501.0,2.4483333333333333,2.4483333333333333,19.75,52.9,21.2,53.38333333333333,36.138957,-120.368351,3.9821575775377127,4.234745815268297,0.4877583333333333,3.715941604727076,2.472946666666667,2.486633333333333
2023-08-12 04:30:00,1691840101.0,2.458333333333333,2.458333333333333,19.15,55.333333333333336,20.466666666666665,56.6,36.13892233333333,-120.3683675,3.924401076469784,4.045390012897881,0.4877083333333333,3.6260999282324153,2.2684333333333324,2.285
2023-08-12 05:30:00,1691843701.0,3.1750000000000003,3.1750000000000003,18.73333333333333,58.53333333333333,20.016666666666666,60.583333333333336,36.13892066666667,-120.36838433333334,4.113860848752206,4.0672586500513805,0.484125,3.759081653327227,2.368126666666667,2.385666666666667
2023-08-12 06:30:00,1691847301.0,3.0716666666666668,3.0716666666666668,18.566666666666663,58.23333333333333,19.98333333333333,59.65,36.13895716666666,-120.36832316666666,4.052308239700563,4.051290735276095,0.4846416666666666,3.7244511703724967,2.3398400000000006,2.3574333333333337
2023-08-12 07:30:00,1691850301.0,2.9725,2.9725,19.675,56.3,22.65,53.175,36.13895325,-120.3683415,4.064798298431177,4.166613550497472,0.4851375,3.771392329320229,2.454530000000001,2.4702
2023-08-12 08:30:00,,,,,,,,,,,,,,,
2023-08-12 09:30:00,,,,,,,,,,,,,,,
2023-08-12 10:30:00,,,,,,,,,,,,,,,
2023-08-12 11:30:00,,,,,,,,,,,,,,,
2023-08-12 12:30:00,1691869500.0,7.137499999999999,7.137499999999999,31.5,33.325,32.675,31.875,26.35196875,-89.59420975,7.32857678260345,7.594532072852875,0.4643124999999999,6.643005908246211,6.617435,6.588874999999999
2023-08-12 13:30:00,1691872500.0,21.07333333333333,16.686666666666667,34.56666666666667,30.016666666666666,33.6,31.08333333333333,35.13596916666667,-119.45896666666664,14.276667407429883,13.223119776910629,0.3946333333333334,14.09870942916365,11.906376666666668,14.116716666666663
2023-08-12 14:30:00,1691876100.0,6.503333333333333,6.503333333333333,35.2,29.016666666666666,34.46666666666667,29.28333333333333,35.1360015,-119.45893483333332,7.453774935135021,7.692431024156621,0.4674833333333333,6.374504908463105,6.656510000000001,6.6253166666666665
2023-08-12 15:30:00,1691879700.0,7.361666666666667,7.361666666666667,35.53333333333333,28.066666666666663,35.03333333333333,27.616666666666664,35.136032166666666,-119.4589435,7.919489681463663,8.098356810422013,0.4631916666666666,6.825904233611224,7.188166666666668,7.1524
