date_time,unixtime,m_PM25_CF1,m_PM1_CF1,m_PM10_CF1,tempC_pms,rh_pms,temp_C,rh,lat,lon,reference,dew_point,temp_minus_dew_point,pm_rh_interaction,pm_calibrated_clarityremake,pm_calibrated_twovar,omega,pm_calibrated_clarity,pm_calibrated_epa_barkjohn
2023-09-11 19:30:00,1694485500.8333333,3.0,2.0,3.1666666666666665,27.33333333333333,22.33333333333333,28.666666666666668,23.666666666666668,36.010510000000004,-120.14033,,3.949655339452681,23.383677993880646,66.99999999999999,4.684308535362092,5.065072912230828,0.485,4.634198980758048,5.371666666666667
2023-09-11 20:30:00,1694489101.0,3.6666666666666665,2.0,4.333333333333333,24.0,26.166666666666668,25.5,27.83333333333333,36.01053166666667,-120.14030833333334,,3.391631617122258,20.608368382877742,95.94444444444444,5.110529684482041,5.263636668303317,0.48166666666666663,5.121756728888531,5.3925
2023-09-11 21:30:00,1694492658.0,3.2857142857142856,2.0,3.857142857142857,22.142857142857142,28.0,24.0,29.857142857142858,36.01052614285714,-120.14033957142858,,2.761160175034161,19.381696967822982,92.0,5.018358713593748,4.948395055318281,0.48357142857142854,4.957093453110474,5.038571428571428
2023-09-11 22:30:00,1694496301.0,3.1666666666666665,2.0,3.6666666666666665,21.33333333333333,29.33333333333333,23.0,31.33333333333333,36.0105185,-120.14033133333334,,2.7200335669475075,18.613299766385822,92.88888888888887,4.980737585438445,4.8117504508676365,0.48416666666666663,4.886045018474114,4.863333333333333
2023-09-11 23:30:00,1694499772.2857144,3.4285714285714284,2.142857142857143,4.0,21.142857142857142,30.571428571428573,22.571428571428573,32.714285714285715,36.01050385714286,-120.14035014285714,,3.139283179747004,18.00357396311014,104.81632653061224,5.106078345055952,4.903189515647011,0.4828571428571429,5.014629774795766,4.894285714285714
2023-09-12 00:30:00,1694503800.857143,3.2857142857142856,2.0,3.857142857142857,20.0,31.714285714285715,21.142857142857142,34.0,36.01051271428572,-120.14031314285714,,2.6630200749827533,17.336979925017246,104.20408163265306,5.013250283271384,4.762139723458242,0.48357142857142854,4.931001113280553,4.722857142857142
2023-09-12 01:30:00,1694507101.0,3.333333333333333,2.0,4.0,19.666666666666668,32.0,20.666666666666668,34.333333333333336,36.010517,-120.140335,,2.498382822850096,17.16828384381657,106.66666666666666,5.033395990332142,4.775725876674491,0.48333333333333334,4.974422137732714,4.723333333333333
2023-09-12 02:30:00,1694510915.142857,3.7142857142857135,2.0,4.0,18.857142857142858,33.857142857142854,20.285714285714285,36.0,36.010468714285714,-120.1403207142857,,2.5835025646780454,16.273640292464812,125.75510204081628,5.1362041933432145,4.905906102234488,0.4814285714285715,4.9868946666248615,4.763571428571428
2023-09-12 03:30:00,1694514301.0,3.5,2.0,4.0,18.5,35.166666666666664,19.33333333333333,38.5,36.01050816666667,-120.1403285,,2.803922283518134,15.696077716481867,123.08333333333333,5.018358475363708,4.714628469346341,0.4825,4.929741572235727,4.5408333333333335
2023-09-12 04:30:00,1694517901.0,3.8333333333333335,2.5,4.333333333333333,18.0,37.0,18.83333333333333,41.16666666666666,36.0104935,-120.14032616666668,,3.079048822846284,14.920951177153716,141.83333333333334,5.239944240172702,4.818089152905086,0.48083333333333333,5.088174007036812,4.558333333333334
2023-09-12 05:30:00,1694521501.0,4.666666666666667,3.0,4.833333333333333,17.666666666666668,39.66666666666666,18.83333333333333,44.0,36.0105115,-120.14034266666664,,3.7689929029628675,13.8976737637038,185.1111111111111,5.57553328162101,5.172853388819471,0.4766666666666666,5.28984695368074,4.765000000000001
