date_time,unixtime,m_PM25_CF1,m_PM1_CF1,m_PM10_CF1,tempC_pms,rh_pms,temp_C,rh,lat,lon,reference,dew_point,temp_minus_dew_point,pm_rh_interaction,pm_calibrated_clarityremake,pm_calibrated_twovar,omega,pm_calibrated_clarity,pm_calibrated_epa_barkjohn
2023-06-07 15:30:00,1686177300,14.46166667,9.975,15.395,0.1,0.033333333,23.9,49.88333333,36.78545317,-119.7731502,12.2,12.80526261194309,11.094737388056908,721.3961390069611,6.702603682199387,6.7166848964357335,0.42769166665,12.823927466671284,13.227233335095
2023-06-07 16:30:00,1686181080,17.616,12.408,18.612,0.16,0.08,23.94,50.2,36.7854446,-119.773149,8.7,12.938826448364635,11.001173551635366,884.3232,8.136467972627683,8.054077366621886,0.41192,14.21209749114361,14.863520000000001
2023-06-07 17:30:00,1686184500,18.935,13.69333333,19.86166667,0.066666667,0.0,24.85,47.86666667,36.78532567,-119.7731567,7.5,13.044116184485226,11.805883815514775,906.35533339645,8.930692339505596,8.536825270097083,0.405325,14.90827315650106,15.5562
2023-06-07 18:30:00,1686188100,17.08166667,12.24333333,17.92,0.2,0.1,23.61666667,50.15,36.78537183,-119.7732342,9.7,12.62635216661631,10.99031450338369,856.6455835005,7.897341822216957,7.848976380366271,0.41459166664999997,13.98277876029362,14.583966668400002
2023-06-07 19:30:00,1686191700,14.26,10.01666667,15.08333333,0.133333333,0.066666667,23.18333333,50.85,36.78542,-119.7731847,8.5,12.439125243899019,10.744208086100981,725.121,6.53525769932623,6.659095332576438,0.42869999999999997,12.725924986222841,13.119533333305
2023-06-07 20:30:00,1686195300,14.085,9.771666667,15.04333333,0.033333333,0.0,22.86666667,52.05,36.7854245,-119.77321,7.0,12.502772267238024,10.363894402761977,733.12425,6.3460114162278085,6.535645846651129,0.429575,12.64988906228992,13.0342
2023-06-07 21:30:00,1686198900,12.29833333,8.225,13.08,0.166666667,0.0,22.41666667,53.2,36.785404,-119.7731412,4.5,12.419825432829752,9.99684123717025,654.2713331560001,5.422305294642996,5.798441604061294,0.43850833334999995,11.795954001726928,12.105133331600001
2023-06-07 22:30:00,1686202500,12.295,8.075,13.14833333,0.133333333,0.1,22.28333333,54.06666667,36.78540317,-119.7730777,9.5,12.542669512802897,9.740663817197104,664.7496667076499,5.336446437979877,5.873929195438732,0.438525,11.769668625290755,12.094899999999999
2023-06-07 23:30:00,1686206100,12.345,8.326666667,13.23166667,0.166666667,0.133333333,22.13333333,54.88333333,36.7854215,-119.7731833,5.5,12.632181893696421,9.501151436303578,677.53474995885,5.261600662396152,5.920180901237851,0.438275,11.822499693714182,12.118066666695
2023-06-08 00:30:00,1686209700,12.26666667,8.071666667,13.185,0.1,0.066666667,22.06666667,54.98333333,36.78543083,-119.7732187,7.8,12.597990192131876,9.468676477868124,674.4622223646111,5.226369267057686,5.836617467820767,0.43866666665,11.769008119220421,12.083000001704999
2023-06-08 01:30:00,1686213300,12.30333333,8.108333333,13.08333333,0.066666667,0.0,21.46666667,58.15,36.78542767,-119.7732698,6.3,12.89392277540748,8.572743894592518,715.4388331394999,4.883218297643712,5.800504675631856,0.43848333335,11.707225730263161,12.107733331599999
2023-06-08 02:30:00,1686216900,6.171666667,4.196666667,6.723333333,0.033333333,0.033333333,20.0,61.26666667,36.7854505,-119.7731565,2.7,12.313254194935974,7.686745805064026,378.1174444854389,6.144903546975618,6.348581749063294,0.469141666665,9.366078247982424,8.916433333535
2023-06-08 03:30:00,1686220500,4.548333333,2.986666667,5.011666667,0.033333333,0.0,19.3,63.86666667,36.78542583,-119.773141,4.2,12.284824968968447,7.0151750310315535,290.48688888276115,4.694542108853308,5.015042134841841,0.477258333335,8.769557688820633,8.07513333316
2023-06-08 04:30:00,1686224100,3.821666667,2.41,4.14,0.033333333,0.033333333,18.38333333,65.2,36.78538817,-119.7731755,7.5,11.729311295824996,6.654022034175004,249.17266668840003,4.020649655261293,4.4180983247511225,0.480891666665,8.4838338096427,7.694433333535001
2023-06-08 05:30:00,1686227400,3.992,2.506,4.414,0.0,0.0,17.8,66.06,36.7853478,-119.7731476,4.1,11.373220764418194,6.426779235581806,263.71152,4.108958300865989,4.5580241443104175,0.48003999999999997,8.588380363271181,7.78584
2023-06-08 09:30:00,1686243001,7.89,4.81,11.23,0.0,0.0,21.4,57.1,36.785366,-119.773117,7.4,12.55314583092031,8.84685416907969,450.519,7.3458707170677435,7.760162181743969,0.46055,10.626778865077856,9.8128
2023-06-08 10:30:00,1686245101,12.17833333,7.915,13.2,0.066666667,0.033333333,22.58333333,54.7,36.78543417,-119.7731525,7.8,12.999249159657225,9.584084170342773,666.1548331509999,5.200115215136698,5.774548876461275,0.43910833335,11.74561034478587,12.039899998294999
2023-06-08 11:30:00,1686249001,11.14,7.532,12.016,0.16,0.08,25.16,47.58,36.785354,-119.7731918,7.8,13.23520300229595,11.92479699770405,530.0412,5.295740181882845,5.381987068428898,0.4443,11.360296863871195,11.496
2023-06-08 12:30:00,1686252301,10.88,7.741666667,11.55666667,0.1,0.0,26.65,44.0,36.78539267,-119.7731618,6.1,13.388237478365944,13.261762521634054,478.72,5.350724719250293,5.21321696992035,0.4456,11.247828442758088,11.3676
2023-06-08 13:30:00,1686255901,12.77333333,9.383333333,13.43833333,0.066666667,0.033333333,27.31666667,42.41666667,36.78541867,-119.773163,4.8,13.42659142796507,13.89007524203493,541.8022221234111,6.305179003769357,6.0200543933582535,0.43613333335,12.157419444886427,12.349299998294999
2023-06-08 14:30:00,1686259501,12.6,9.433333333,13.24666667,0.2,0.133333333,27.66666667,41.45,36.78540417,-119.7731693,12.9,13.386965529221278,14.279701140778723,522.27,6.251120003934737,6.025397551336555,0.43700000000000006,12.092760540388765,12.250666666695
2023-06-08 15:30:00,1686263101,11.63166667,8.573333333,12.115,0.066666667,0.0,28.38333333,37.55,36.78541267,-119.7731682,10.9,12.513603208462754,15.869730121537245,436.76908345849995,5.929756055696428,5.523365397403677,0.44184166665,11.549648705525101,11.7584666684
2023-06-08 16:30:00,1686266701,10.46666667,7.805,10.91666667,0.066666667,0.033333333,29.21666667,35.76666667,36.78538383,-119.7732023,7.6,12.507846559715649,16.70882011028435,374.3577779318889,5.351484049745707,5.068290711556026,0.44766666665000004,10.94326963652061,11.149833335095
2023-06-08 17:30:00,1686270301,12.005,8.868333333,12.69,0.066666667,0.033333333,28.21666667,39.01666667,36.78534267,-119.7731465,7.9,12.951006721548143,15.265659948451855,468.39508337335,6.061670131337289,5.7030290633904785,0.439975,11.795579864835144,11.949766666695
2023-06-08 18:30:00,1686273901,11.70166667,8.558333333,12.4,0.033333333,0.0,28.63333333,37.58333333,36.78537417,-119.773159,9.4,12.748779799246055,15.884553530753944,439.78763897516114,5.947821683731876,5.552248399391557,0.44149166665,11.625337384547556,11.794866668400001
2023-06-08 19:30:00,1686277501,10.47833333,7.47,11.07666667,0.066666667,0.066666667,27.58333333,39.25,36.785418,-119.7731793,7.1,12.477758561346205,15.105574768653794,411.27458320249997,5.373824819648824,5.09872553333203,0.44760833335,10.996892119883675,11.153066664905
2023-06-08 20:30:00,1686281101,10.01666667,7.288333333,10.63666667,0.066666667,0.0,26.48333333,43.5,36.7854595,-119.7731413,11.0,13.062337342931608,13.420995987068393,435.72500014499997,4.97610720956555,4.8569932801118805,0.44991666664999996,10.865584977833167,10.9186666684
